pickup_date,pickup_month,borough,trips,year,month,month_name,weekday,weekday_num,week_start,is_weekend,is_month_start,is_month_end,holiday_name,is_federal_holiday,nyc_event,has_nyc_event,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2015-04-01,2015-04,Queens,6017,2015,4,April,Wednesday,2,2015-03-30,False,True,False,,False,,False,3,50.4,29.8,40.1,42.5,20.8,31.65,0.0,0.0,0.0,0.0,11.0,False,False,False
2015-04-01,2015-04,Staten Island,22,2015,4,April,Wednesday,2,2015-03-30,False,True,False,,False,,False,3,50.4,29.8,40.1,42.5,20.8,31.65,0.0,0.0,0.0,0.0,11.0,False,False,False
2015-04-01,2015-04,Unknown,21,2015,4,April,Wednesday,2,2015-03-30,False,True,False,,False,,False,3,50.4,29.8,40.1,42.5,20.8,31.65,0.0,0.0,0.0,0.0,11.0,False,False,False
2015-04-02,2015-04,Bronx,1018,2015,4,April,Thursday,3,2015-03-30,False,False,False,,False,,False,53,60.8,28.3,44.55,54.3,21.6,37.95,0.035,0.035,0.0,2.0,13.7,True,False,True
2015-04-02,2015-04,Brooklyn,10803,2015,4,April,Thursday,3,2015-03-30,False,False,False,,False,,False,53,60.8,28.3,44.55,54.3,21.6,37.95,0.035,0.035,0.0,2.0,13.7,True,False,True
2015-04-02,2015-04,EWR,1,2015,4,April,Thursday,3,2015-03-30,False,False,False,,False,,False,53,60.8,28.3,44.55,54.3,21.6,37.95,0.035,0.035,0.0,2.0,13.7,True,False,True
2015-04-02,2015-04,Manhattan,55528,2015,4,April,Thursday,3,2015-03-30,False,False,False,,False,,False,53,60.8,28.3,44.55,54.3,21.6,37.95,0.035,0.035,0.0,2.0,13.7,True,False,True
2015-04-02,2015-04,Queens,6664,2015,4,April,Thursday,3,2015-03-30,False,False,False,,False,,False,53,60.8,28.3,44.55,54.3,21.6,37.95,0.035,0.035,0.0,2.0,13.7,True,False,True
2015-04-02,2015-04,Staten Island,30,2015,4,April,Thursday,3,2015-03-30,False,False,False,,False,,False,53,60.8,28.3,44.55,54.3,21.6,37.95,0.035,0.035,0.0,2.0,13.7,True,False,True
2015-04-02,2015-04,Unknown,25,2015,4,April,Thursday,3,2015-03-30,False,False,False,,False,,False,53,60.8,28.3,44.55,54.3,21.6,37.95,0.035,0.035,0.0,2.0,13.7,True,False,True
2015-04-03,2015-04,Bronx,1004,2015,4,April,Friday,4,2015-03-30,False,False,False,,False,,False,61,59.0,50.5,54.75,59.3,43.0,51.15,0.213,0.213,0.0,10.0,12.7,True,False,True
2015-04-03,2015-04,Brooklyn,12729,2015,4,April,Friday,4,2015-03-30,False,False,False,,False,,False,61,59.0,50.5,54.75,59.3,43.0,51.15,0.213,0.213,0.0,10.0,12.7,True,False,True
2015-04-03,2015-04,Manhattan,55482,2015,4,April,Friday,4,2015-03-30,False,False,False,,False,,False,61,59.0,50.5,54.75,59.3,43.0,51.15,0.213,0.213,0.0,10.0,12.7,True,False,True
2015-04-03,2015-04,Queens,6706,2015,4,April,Friday,4,2015-03-30,False,False,False,,False,,False,61,59.0,50.5,54.75,59.3,43.0,51.15,0.213,0.213,0.0,10.0,12.7,True,False,True
2015-04-03,2015-04,Staten Island,36,2015,4,April,Friday,4,2015-03-30,False,False,False,,False,,False,61,59.0,50.5,54.75,59.3,43.0,51.15,0.213,0.213,0.0,10.0,12.7,True,False,True
2015-04-03,2015-04,Unknown,26,2015,4,April,Friday,4,2015-03-30,False,False,False,,False,,False,61,59.0,50.5,54.75,59.3,43.0,51.15,0.213,0.213,0.0,10.0,12.7,True,False,True
2015-04-04,2015-04,Bronx,1219,2015,4,April,Saturday,5,2015-03-30,True,False,False,,False,,False,55,57.9,38.0,47.95,53.9,31.4,42.65,0.075,0.075,0.0,4.0,20.1,True,False,True
2015-04-04,2015-04,Brooklyn,15246,2015,4,April,Saturday,5,2015-03-30,True,False,False,,False,,False,55,57.9,38.0,47.95,53.9,31.4,42.65,0.075,0.075,0.0,4.0,20.1,True,False,True
2015-04-04,2015-04,Manhattan,46778,2015,4,April,Saturday,5,2015-03-30,True,False,False,,False,,False,55,57.9,38.0,47.95,53.9,31.4,42.65,0.075,0.075,0.0,4.0,20.1,True,False,True
2015-04-04,2015-04,Queens,5892,2015,4,April,Saturday,5,2015-03-30,True,False,False,,False,,False,55,57.9,38.0,47.95,53.9,31.4,42.65,0.075,0.075,0.0,4.0,20.1,True,False,True
2015-04-04,2015-04,Staten Island,32,2015,4,April,Saturday,5,2015-03-30,True,False,False,,False,,False,55,57.9,38.0,47.95,53.9,31.4,42.65,0.075,0.075,0.0,4.0,20.1,True,False,True
2015-04-04,2015-04,Unknown,22,2015,4,April,Saturday,5,2015-03-30,True,False,False,,False,,False,55,57.9,38.0,47.95,53.9,31.4,42.65,0.075,0.075,0.0,4.0,20.1,True,False,True
2015-04-05,2015-04,Bronx,1100,2015,4,April,Sunday,6,2015-03-30,True,False,False,,False,,False,3,58.9,33.5,46.2,52.4,25.9,39.15,0.0,0.0,0.0,0.0,16.9,False,False,False
2015-04-05,2015-04,Brooklyn,13358,2015,4,April,Sunday,6,2015-03-30,True,False,False,,False,,False,3,58.9,33.5,46.2,52.4,25.9,39.15,0.0,0.0,0.0,0.0,16.9,False,False,False
2015-04-05,2015-04,Manhattan,36292,2015,4,April,Sunday,6,2015-03-30,True,False,False,,False,,False,3,58.9,33.5,46.2,52.4,25.9,39.15,0.0,0.0,0.0,0.0,16.9,False,False,False
2015-04-05,2015-04,Queens,7547,2015,4,April,Sunday,6,2015-03-30,True,False,False,,False,,False,3,58.9,33.5,46.2,52.4,25.9,39.15,0.0,0.0,0.0,0.0,16.9,False,False,False
2015-04-05,2015-04,Staten Island,35,2015,4,April,Sunday,6,2015-03-30,True,False,False,,False,,False,3,58.9,33.5,46.2,52.4,25.9,39.15,0.0,0.0,0.0,0.0,16.9,False,False,False
2015-04-05,2015-04,Unknown,25,2015,4,April,Sunday,6,2015-03-30,True,False,False,,False,,False,3,58.9,33.5,46.2,52.4,25.9,39.15,0.0,0.0,0.0,0.0,16.9,False,False,False
2015-04-06,2015-04,Bronx,992,2015,4,April,Monday,0,2015-04-06,False,False,False,,False,,False,51,62.2,32.8,47.5,61.2,26.5,43.85,0.012,0.012,0.0,1.0,8.0,True,False,True
2015-04-06,2015-04,Brooklyn,8247,2015,4,April,Monday,0,2015-04-06,False,False,False,,False,,False,51,62.2,32.8,47.5,61.2,26.5,43.85,0.012,0.012,0.0,1.0,8.0,True,False,True
2015-04-06,2015-04,EWR,1,2015,4,April,Monday,0,2015-04-06,False,False,False,,False,,False,51,62.2,32.8,47.5,61.2,26.5,43.85,0.012,0.012,0.0,1.0,8.0,True,False,True
2015-04-06,2015-04,Manhattan,37407,2015,4,April,Monday,0,2015-04-06,False,False,False,,False,,False,51,62.2,32.8,47.5,61.2,26.5,43.85,0.012,0.012,0.0,1.0,8.0,True,False,True
2015-04-06,2015-04,Queens,6860,2015,4,April,Monday,0,2015-04-06,False,False,False,,False,,False,51,62.2,32.8,47.5,61.2,26.5,43.85,0.012,0.012,0.0,1.0,8.0,True,False,True
2015-04-06,2015-04,Staten Island,23,2015,4,April,Monday,0,2015-04-06,False,False,False,,False,,False,51,62.2,32.8,47.5,61.2,26.5,43.85,0.012,0.012,0.0,1.0,8.0,True,False,True
2015-04-06,2015-04,Unknown,35,2015,4,April,Monday,0,2015-04-06,False,False,False,,False,,False,51,62.2,32.8,47.5,61.2,26.5,43.85,0.012,0.012,0.0,1.0,8.0,True,False,True
2015-04-07,2015-04,Bronx,825,2015,4,April,Tuesday,1,2015-04-06,False,False,False,,False,,False,53,59.8,42.6,51.2,57.6,36.9,47.25,0.134,0.134,0.0,12.0,9.7,True,False,True
2015-04-07,2015-04,Brooklyn,9419,2015,4,April,Tuesday,1,2015-04-06,False,False,False,,False,,False,53,59.8,42.6,51.2,57.6,36.9,47.25,0.134,0.134,0.0,12.0,9.7,True,False,True
2015-04-07,2015-04,EWR,1,2015,4,April,Tuesday,1,2015-04-06,False,False,False,,False,,False,53,59.8,42.6,51.2,57.6,36.9,47.25,0.134,0.134,0.0,12.0,9.7,True,False,True
2015-04-07,2015-04,Manhattan,52161,2015,4,April,Tuesday,1,2015-04-06,False,False,False,,False,,False,53,59.8,42.6,51.2,57.6,36.9,47.25,0.134,0.134,0.0,12.0,9.7,True,False,True
2015-04-07,2015-04,Queens,5634,2015,4,April,Tuesday,1,2015-04-06,False,False,False,,False,,False,53,59.8,42.6,51.2,57.6,36.9,47.25,0.134,0.134,0.0,12.0,9.7,True,False,True
2015-04-07,2015-04,Staten Island,23,2015,4,April,Tuesday,1,2015-04-06,False,False,False,,False,,False,53,59.8,42.6,51.2,57.6,36.9,47.25,0.134,0.134,0.0,12.0,9.7,True,False,True
2015-04-07,2015-04,Unknown,16,2015,4,April,Tuesday,1,2015-04-06,False,False,False,,False,,False,53,59.8,42.6,51.2,57.6,36.9,47.25,0.134,0.134,0.0,12.0,9.7,True,False,True
2015-04-08,2015-04,Bronx,943,2015,4,April,Wednesday,2,2015-04-06,False,False,False,,False,,False,51,44.4,39.5,41.95,36.1,31.3,33.7,0.02,0.02,0.0,3.0,12.7,True,False,True
2015-04-08,2015-04,Brooklyn,10243,2015,4,April,Wednesday,2,2015-04-06,False,False,False,,False,,False,51,44.4,39.5,41.95,36.1,31.3,33.7,0.02,0.02,0.0,3.0,12.7,True,False,True
2015-04-08,2015-04,Manhattan,54948,2015,4,April,Wednesday,2,2015-04-06,False,False,False,,False,,False,51,44.4,39.5,41.95,36.1,31.3,33.7,0.02,0.02,0.0,3.0,12.7,True,False,True
2015-04-08,2015-04,Queens,5838,2015,4,April,Wednesday,2,2015-04-06,False,False,False,,False,,False,51,44.4,39.5,41.95,36.1,31.3,33.7,0.02,0.02,0.0,3.0,12.7,True,False,True
2015-04-08,2015-04,Staten Island,27,2015,4,April,Wednesday,2,2015-04-06,False,False,False,,False,,False,51,44.4,39.5,41.95,36.1,31.3,33.7,0.02,0.02,0.0,3.0,12.7,True,False,True
2015-04-08,2015-04,Unknown,24,2015,4,April,Wednesday,2,2015-04-06,False,False,False,,False,,False,51,44.4,39.5,41.95,36.1,31.3,33.7,0.02,0.02,0.0,3.0,12.7,True,False,True
2015-04-09,2015-04,Bronx,1026,2015,4,April,Thursday,3,2015-04-06,False,False,False,,False,,False,51,44.1,37.2,40.650000000000006,38.2,30.1,34.150000000000006,0.008,0.008,0.0,2.0,9.4,True,False,True
2015-04-09,2015-04,Brooklyn,10462,2015,4,April,Thursday,3,2015-04-06,False,False,False,,False,,False,51,44.1,37.2,40.650000000000006,38.2,30.1,34.150000000000006,0.008,0.008,0.0,2.0,9.4,True,False,True
2015-04-09,2015-04,EWR,1,2015,4,April,Thursday,3,2015-04-06,False,False,False,,False,,False,51,44.1,37.2,40.650000000000006,38.2,30.1,34.150000000000006,0.008,0.008,0.0,2.0,9.4,True,False,True
2015-04-09,2015-04,Manhattan,59232,2015,4,April,Thursday,3,2015-04-06,False,False,False,,False,,False,51,44.1,37.2,40.650000000000006,38.2,30.1,34.150000000000006,0.008,0.008,0.0,2.0,9.4,True,False,True
2015-04-09,2015-04,Queens,6733,2015,4,April,Thursday,3,2015-04-06,False,False,False,,False,,False,51,44.1,37.2,40.650000000000006,38.2,30.1,34.150000000000006,0.008,0.008,0.0,2.0,9.4,True,False,True
2015-04-09,2015-04,Staten Island,39,2015,4,April,Thursday,3,2015-04-06,False,False,False,,False,,False,51,44.1,37.2,40.650000000000006,38.2,30.1,34.150000000000006,0.008,0.008,0.0,2.0,9.4,True,False,True
2015-04-09,2015-04,Unknown,27,2015,4,April,Thursday,3,2015-04-06,False,False,False,,False,,False,51,44.1,37.2,40.650000000000006,38.2,30.1,34.150000000000006,0.008,0.008,0.0,2.0,9.4,True,False,True
2015-04-10,2015-04,Bronx,1268,2015,4,April,Friday,4,2015-04-06,False,False,False,,False,,False,51,57.1,38.9,48.0,55.7,32.1,43.900000000000006,0.028,0.028,0.0,4.0,10.1,True,False,True
2015-04-10,2015-04,Brooklyn,12261,2015,4,April,Friday,4,2015-04-06,False,False,False,,False,,False,51,57.1,38.9,48.0,55.7,32.1,43.900000000000006,0.028,0.028,0.0,4.0,10.1,True,False,True
2015-04-10,2015-04,Manhattan,60512,2015,4,April,Friday,4,2015-04-06,False,False,False,,False,,False,51,57.1,38.9,48.0,55.7,32.1,43.900000000000006,0.028,0.028,0.0,4.0,10.1,True,False,True
2015-04-10,2015-04,Queens,7342,2015,4,April,Friday,4,2015-04-06,False,False,False,,False,,False,51,57.1,38.9,48.0,55.7,32.1,43.900000000000006,0.028,0.028,0.0,4.0,10.1,True,False,True
2015-04-10,2015-04,Staten Island,29,2015,4,April,Friday,4,2015-04-06,False,False,False,,False,,False,51,57.1,38.9,48.0,55.7,32.1,43.900000000000006,0.028,0.028,0.0,4.0,10.1,True,False,True
2015-04-10,2015-04,Unknown,27,2015,4,April,Friday,4,2015-04-06,False,False,False,,False,,False,51,57.1,38.9,48.0,55.7,32.1,43.900000000000006,0.028,0.028,0.0,4.0,10.1,True,False,True
2015-04-11,2015-04,Bronx,1548,2015,4,April,Saturday,5,2015-04-06,True,False,False,,False,,False,3,56.1,43.1,49.6,50.3,36.0,43.15,0.0,0.0,0.0,0.0,12.9,False,False,False
2015-04-11,2015-04,Brooklyn,17338,2015,4,April,Saturday,5,2015-04-06,True,False,False,,False,,False,3,56.1,43.1,49.6,50.3,36.0,43.15,0.0,0.0,0.0,0.0,12.9,False,False,False
2015-04-11,2015-04,Manhattan,56136,2015,4,April,Saturday,5,2015-04-06,True,False,False,,False,,False,3,56.1,43.1,49.6,50.3,36.0,43.15,0.0,0.0,0.0,0.0,12.9,False,False,False
2015-04-11,2015-04,Queens,7428,2015,4,April,Saturday,5,2015-04-06,True,False,False,,False,,False,3,56.1,43.1,49.6,50.3,36.0,43.15,0.0,0.0,0.0,0.0,12.9,False,False,False
2015-04-11,2015-04,Staten Island,50,2015,4,April,Saturday,5,2015-04-06,True,False,False,,False,,False,3,56.1,43.1,49.6,50.3,36.0,43.15,0.0,0.0,0.0,0.0,12.9,False,False,False
2015-04-11,2015-04,Unknown,47,2015,4,April,Saturday,5,2015-04-06,True,False,False,,False,,False,3,56.1,43.1,49.6,50.3,36.0,43.15,0.0,0.0,0.0,0.0,12.9,False,False,False
2015-04-12,2015-04,Bronx,1232,2015,4,April,Sunday,6,2015-04-06,True,False,False,,False,,False,2,62.4,34.6,48.5,60.3,28.8,44.55,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-04-12,2015-04,Brooklyn,15365,2015,4,April,Sunday,6,2015-04-06,True,False,False,,False,,False,2,62.4,34.6,48.5,60.3,28.8,44.55,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-04-12,2015-04,EWR,1,2015,4,April,Sunday,6,2015-04-06,True,False,False,,False,,False,2,62.4,34.6,48.5,60.3,28.8,44.55,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-04-12,2015-04,Manhattan,42529,2015,4,April,Sunday,6,2015-04-06,True,False,False,,False,,False,2,62.4,34.6,48.5,60.3,28.8,44.55,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-04-12,2015-04,Queens,8519,2015,4,April,Sunday,6,2015-04-06,True,False,False,,False,,False,2,62.4,34.6,48.5,60.3,28.8,44.55,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-04-12,2015-04,Staten Island,49,2015,4,April,Sunday,6,2015-04-06,True,False,False,,False,,False,2,62.4,34.6,48.5,60.3,28.8,44.55,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-04-12,2015-04,Unknown,31,2015,4,April,Sunday,6,2015-04-06,True,False,False,,False,,False,2,62.4,34.6,48.5,60.3,28.8,44.55,0.0,0.0,0.0,0.0,6.7,False,False,False
2015-04-13,2015-04,Bronx,902,2015,4,April,Monday,0,2015-04-13,False,False,False,,False,,False,3,65.5,39.4,52.45,63.1,34.3,48.7,0.0,0.0,0.0,0.0,11.2,False,False,False
2015-04-13,2015-04,Brooklyn,8940,2015,4,April,Monday,0,2015-04-13,False,False,False,,False,,False,3,65.5,39.4,52.45,63.1,34.3,48.7,0.0,0.0,0.0,0.0,11.2,False,False,False
2015-04-13,2015-04,EWR,1,2015,4,April,Monday,0,2015-04-13,False,False,False,,False,,False,3,65.5,39.4,52.45,63.1,34.3,48.7,0.0,0.0,0.0,0.0,11.2,False,False,False
2015-04-13,2015-04,Manhattan,38862,2015,4,April,Monday,0,2015-04-13,False,False,False,,False,,False,3,65.5,39.4,52.45,63.1,34.3,48.7,0.0,0.0,0.0,0.0,11.2,False,False,False
2015-04-13,2015-04,Queens,7896,2015,4,April,Monday,0,2015-04-13,False,False,False,,False,,False,3,65.5,39.4,52.45,63.1,34.3,48.7,0.0,0.0,0.0,0.0,11.2,False,False,False
2015-04-13,2015-04,Staten Island,24,2015,4,April,Monday,0,2015-04-13,False,False,False,,False,,False,3,65.5,39.4,52.45,63.1,34.3,48.7,0.0,0.0,0.0,0.0,11.2,False,False,False
2015-04-13,2015-04,Unknown,30,2015,4,April,Monday,0,2015-04-13,False,False,False,,False,,False,3,65.5,39.4,52.45,63.1,34.3,48.7,0.0,0.0,0.0,0.0,11.2,False,False,False
2015-04-14,2015-04,Bronx,807,2015,4,April,Tuesday,1,2015-04-13,False,False,False,,False,,False,51,61.8,51.1,56.45,58.7,47.0,52.85,0.039,0.039,0.0,4.0,11.1,True,False,True
2015-04-14,2015-04,Brooklyn,9224,2015,4,April,Tuesday,1,2015-04-13,False,False,False,,False,,False,51,61.8,51.1,56.45,58.7,47.0,52.85,0.039,0.039,0.0,4.0,11.1,True,False,True
2015-04-14,2015-04,Manhattan,46827,2015,4,April,Tuesday,1,2015-04-13,False,False,False,,False,,False,51,61.8,51.1,56.45,58.7,47.0,52.85,0.039,0.039,0.0,4.0,11.1,True,False,True
2015-04-14,2015-04,Queens,6480,2015,4,April,Tuesday,1,2015-04-13,False,False,False,,False,,False,51,61.8,51.1,56.45,58.7,47.0,52.85,0.039,0.039,0.0,4.0,11.1,True,False,True
2015-04-14,2015-04,Staten Island,31,2015,4,April,Tuesday,1,2015-04-13,False,False,False,,False,,False,51,61.8,51.1,56.45,58.7,47.0,52.85,0.039,0.039,0.0,4.0,11.1,True,False,True
2015-04-14,2015-04,Unknown,24,2015,4,April,Tuesday,1,2015-04-13,False,False,False,,False,,False,51,61.8,51.1,56.45,58.7,47.0,52.85,0.039,0.039,0.0,4.0,11.1,True,False,True
2015-04-15,2015-04,Bronx,961,2015,4,April,Wednesday,2,2015-04-13,False,False,False,,False,,False,3,66.5,45.3,55.9,61.3,38.3,49.8,0.0,0.0,0.0,0.0,10.4,False,False,False
2015-04-15,2015-04,Brooklyn,10273,2015,4,April,Wednesday,2,2015-04-13,False,False,False,,False,,False,3,66.5,45.3,55.9,61.3,38.3,49.8,0.0,0.0,0.0,0.0,10.4,False,False,False
2015-04-15,2015-04,Manhattan,48908,2015,4,April,Wednesday,2,2015-04-13,False,False,False,,False,,False,3,66.5,45.3,55.9,61.3,38.3,49.8,0.0,0.0,0.0,0.0,10.4,False,False,False
2015-04-15,2015-04,Queens,6324,2015,4,April,Wednesday,2,2015-04-13,False,False,False,,False,,False,3,66.5,45.3,55.9,61.3,38.3,49.8,0.0,0.0,0.0,0.0,10.4,False,False,False
2015-04-15,2015-04,Staten Island,37,2015,4,April,Wednesday,2,2015-04-13,False,False,False,,False,,False,3,66.5,45.3,55.9,61.3,38.3,49.8,0.0,0.0,0.0,0.0,10.4,False,False,False
2015-04-15,2015-04,Unknown,31,2015,4,April,Wednesday,2,2015-04-13,False,False,False,,False,,False,3,66.5,45.3,55.9,61.3,38.3,49.8,0.0,0.0,0.0,0.0,10.4,False,False,False
2015-04-16,2015-04,Bronx,1149,2015,4,April,Thursday,3,2015-04-13,False,False,False,,False,,False,3,59.1,41.7,50.400000000000006,55.0,36.4,45.7,0.0,0.0,0.0,0.0,8.8,False,False,False
2015-04-16,2015-04,Brooklyn,11220,2015,4,April,Thursday,3,2015-04-13,False,False,False,,False,,False,3,59.1,41.7,50.400000000000006,55.0,36.4,45.7,0.0,0.0,0.0,0.0,8.8,False,False,False
2015-04-16,2015-04,EWR,1,2015,4,April,Thursday,3,2015-04-13,False,False,False,,False,,False,3,59.1,41.7,50.400000000000006,55.0,36.4,45.7,0.0,0.0,0.0,0.0,8.8,False,False,False
2015-04-16,2015-04,Manhattan,58996,2015,4,April,Thursday,3,2015-04-13,False,False,False,,False,,False,3,59.1,41.7,50.400000000000006,55.0,36.4,45.7,0.0,0.0,0.0,0.0,8.8,False,False,False
2015-04-16,2015-04,Queens,7381,2015,4,April,Thursday,3,2015-04-13,False,False,False,,False,,False,3,59.1,41.7,50.400000000000006,55.0,36.4,45.7,0.0,0.0,0.0,0.0,8.8,False,False,False
2015-04-16,2015-04,Staten Island,31,2015,4,April,Thursday,3,2015-04-13,False,False,False,,False,,False,3,59.1,41.7,50.400000000000006,55.0,36.4,45.7,0.0,0.0,0.0,0.0,8.8,False,False,False
2015-04-16,2015-04,Unknown,30,2015,4,April,Thursday,3,2015-04-13,False,False,False,,False,,False,3,59.1,41.7,50.400000000000006,55.0,36.4,45.7,0.0,0.0,0.0,0.0,8.8,False,False,False
2015-04-17,2015-04,Bronx,1252,2015,4,April,Friday,4,2015-04-13,False,False,False,,False,,False,61,67.1,50.5,58.8,66.8,45.4,56.099999999999994,0.142,0.142,0.0,6.0,9.8,True,False,True
2015-04-17,2015-04,Brooklyn,13145,2015,4,April,Friday,4,2015-04-13,False,False,False,,False,,False,61,67.1,50.5,58.8,66.8,45.4,56.099999999999994,0.142,0.142,0.0,6.0,9.8,True,False,True
2015-04-17,2015-04,Manhattan,61338,2015,4,April,Friday,4,2015-04-13,False,False,False,,False,,False,61,67.1,50.5,58.8,66.8,45.4,56.099999999999994,0.142,0.142,0.0,6.0,9.8,True,False,True
2015-04-17,2015-04,Queens,8048,2015,4,April,Friday,4,2015-04-13,False,False,False,,False,,False,61,67.1,50.5,58.8,66.8,45.4,56.099999999999994,0.142,0.142,0.0,6.0,9.8,True,False,True
2015-04-17,2015-04,Staten Island,25,2015,4,April,Friday,4,2015-04-13,False,False,False,,False,,False,61,67.1,50.5,58.8,66.8,45.4,56.099999999999994,0.142,0.142,0.0,6.0,9.8,True,False,True
2015-04-17,2015-04,Unknown,47,2015,4,April,Friday,4,2015-04-13,False,False,False,,False,,False,61,67.1,50.5,58.8,66.8,45.4,56.099999999999994,0.142,0.142,0.0,6.0,9.8,True,False,True
2015-04-18,2015-04,Bronx,1468,2015,4,April,Saturday,5,2015-04-13,True,False,False,,False,,False,3,74.3,46.3,60.3,73.7,42.7,58.2,0.0,0.0,0.0,0.0,11.4,False,False,False
2015-04-18,2015-04,Brooklyn,20605,2015,4,April,Saturday,5,2015-04-13,True,False,False,,False,,False,3,74.3,46.3,60.3,73.7,42.7,58.2,0.0,0.0,0.0,0.0,11.4,False,False,False
2015-04-18,2015-04,Manhattan,64281,2015,4,April,Saturday,5,2015-04-13,True,False,False,,False,,False,3,74.3,46.3,60.3,73.7,42.7,58.2,0.0,0.0,0.0,0.0,11.4,False,False,False
2015-04-18,2015-04,Queens,7749,2015,4,April,Saturday,5,2015-04-13,True,False,False,,False,,False,3,74.3,46.3,60.3,73.7,42.7,58.2,0.0,0.0,0.0,0.0,11.4,False,False,False
2015-04-18,2015-04,Staten Island,51,2015,4,April,Saturday,5,2015-04-13,True,False,False,,False,,False,3,74.3,46.3,60.3,73.7,42.7,58.2,0.0,0.0,0.0,0.0,11.4,False,False,False
2015-04-18,2015-04,Unknown,42,2015,4,April,Saturday,5,2015-04-13,True,False,False,,False,,False,3,74.3,46.3,60.3,73.7,42.7,58.2,0.0,0.0,0.0,0.0,11.4,False,False,False
2015-04-19,2015-04,Bronx,1263,2015,4,April,Sunday,6,2015-04-13,True,False,False,,False,,False,3,56.0,44.5,50.25,53.4,37.8,45.599999999999994,0.0,0.0,0.0,0.0,10.6,False,False,False
2015-04-19,2015-04,Brooklyn,17348,2015,4,April,Sunday,6,2015-04-13,True,False,False,,False,,False,3,56.0,44.5,50.25,53.4,37.8,45.599999999999994,0.0,0.0,0.0,0.0,10.6,False,False,False
2015-04-19,2015-04,Manhattan,50674,2015,4,April,Sunday,6,2015-04-13,True,False,False,,False,,False,3,56.0,44.5,50.25,53.4,37.8,45.599999999999994,0.0,0.0,0.0,0.0,10.6,False,False,False
2015-04-19,2015-04,Queens,8759,2015,4,April,Sunday,6,2015-04-13,True,False,False,,False,,False,3,56.0,44.5,50.25,53.4,37.8,45.599999999999994,0.0,0.0,0.0,0.0,10.6,False,False,False
2015-04-19,2015-04,Staten Island,33,2015,4,April,Sunday,6,2015-04-13,True,False,False,,False,,False,3,56.0,44.5,50.25,53.4,37.8,45.599999999999994,0.0,0.0,0.0,0.0,10.6,False,False,False
2015-04-19,2015-04,Unknown,30,2015,4,April,Sunday,6,2015-04-13,True,False,False,,False,,False,3,56.0,44.5,50.25,53.4,37.8,45.599999999999994,0.0,0.0,0.0,0.0,10.6,False,False,False
2015-04-20,2015-04,Bronx,999,2015,4,April,Monday,0,2015-04-20,False,False,False,,False,,False,63,59.6,44.6,52.1,60.4,37.4,48.9,1.055,1.055,0.0,14.0,17.5,True,False,True
2015-04-20,2015-04,Brooklyn,11153,2015,4,April,Monday,0,2015-04-20,False,False,False,,False,,False,63,59.6,44.6,52.1,60.4,37.4,48.9,1.055,1.055,0.0,14.0,17.5,True,False,True
2015-04-20,2015-04,Manhattan,58518,2015,4,April,Monday,0,2015-04-20,False,False,False,,False,,False,63,59.6,44.6,52.1,60.4,37.4,48.9,1.055,1.055,0.0,14.0,17.5,True,False,True
2015-04-20,2015-04,Queens,7350,2015,4,April,Monday,0,2015-04-20,False,False,False,,False,,False,63,59.6,44.6,52.1,60.4,37.4,48.9,1.055,1.055,0.0,14.0,17.5,True,False,True
2015-04-20,2015-04,Staten Island,21,2015,4,April,Monday,0,2015-04-20,False,False,False,,False,,False,63,59.6,44.6,52.1,60.4,37.4,48.9,1.055,1.055,0.0,14.0,17.5,True,False,True
2015-04-20,2015-04,Unknown,35,2015,4,April,Monday,0,2015-04-20,False,False,False,,False,,False,63,59.6,44.6,52.1,60.4,37.4,48.9,1.055,1.055,0.0,14.0,17.5,True,False,True
2015-04-21,2015-04,Bronx,947,2015,4,April,Tuesday,1,2015-04-20,False,False,False,,False,,False,63,64.1,47.9,56.0,59.3,43.4,51.349999999999994,0.272,0.272,0.0,5.0,12.8,True,False,True
2015-04-21,2015-04,Brooklyn,9664,2015,4,April,Tuesday,1,2015-04-20,False,False,False,,False,,False,63,64.1,47.9,56.0,59.3,43.4,51.349999999999994,0.272,0.272,0.0,5.0,12.8,True,False,True
2015-04-21,2015-04,Manhattan,50657,2015,4,April,Tuesday,1,2015-04-20,False,False,False,,False,,False,63,64.1,47.9,56.0,59.3,43.4,51.349999999999994,0.272,0.272,0.0,5.0,12.8,True,False,True
2015-04-21,2015-04,Queens,7389,2015,4,April,Tuesday,1,2015-04-20,False,False,False,,False,,False,63,64.1,47.9,56.0,59.3,43.4,51.349999999999994,0.272,0.272,0.0,5.0,12.8,True,False,True
2015-04-21,2015-04,Staten Island,31,2015,4,April,Tuesday,1,2015-04-20,False,False,False,,False,,False,63,64.1,47.9,56.0,59.3,43.4,51.349999999999994,0.272,0.272,0.0,5.0,12.8,True,False,True
