pickup_date,pickup_month,base,base_name,trips,vehicles
2015-06-24,2015-06,B01721,W.K. CAR & LIMO SERVICE INC,416,60
2015-06-24,2015-06,B01726,SUPER CLASS RADIO DISP INC,835,142
2015-06-24,2015-06,B01727,"CHAUFFEUR SERVICES, INC.",5,2
2015-06-24,2015-06,B01730,LUCKY EXPRESS CORPORATION,1,1
2015-06-24,2015-06,B01779,APEX CAR & LIMO SVCE INC,65,23
2015-06-24,2015-06,B01818,"TA-TA TRANSPORTATION, INC.",4,3
2015-06-24,2015-06,B01846,ROMANTIQUE LIMOUSINE INC.,2,2
2015-06-24,2015-06,B01849,JOE PAL LIMOUSINE LTD,9,5
2015-06-24,2015-06,B01875,ON LINE LIMOUSINE LLC,249,59
2015-06-24,2015-06,B01876,QUALITY EXECUTIVE LIMOUSINE L.L.C,4,4
2015-06-24,2015-06,B01877,U.S.A. LIMO. INC.,398,127
2015-06-24,2015-06,B01899,"ALLSTATE PRIVATE CAR & LIMO,INC",829,95
2015-06-24,2015-06,B01912,"CAR 24 TRANSPORTATION, INC",18,0
2015-06-24,2015-06,B01923,"AVID INTERNATIONAL, INC.",46,12
2015-06-24,2015-06,B01928,DISCOVER LIMO INC,7,4
2015-06-24,2015-06,B01957,"ANIMO, INC",6,2
2015-06-24,2015-06,B01970,GRAFE STREET SERVICE CORP.,8,6
2015-06-24,2015-06,B01979,DREAMLAND CAR & LIMO.SVC INC.,1,1
2015-06-24,2015-06,B01980,"READY TO ROLL TRANSPORTATION, INC.",31,16
2015-06-24,2015-06,B01984,NY 88 EXPRESS CORP.,792,126
2015-06-24,2015-06,B01995,NYMEX UNO EXECUTIVE SEDAN'S INC,55,12
2015-06-24,2015-06,B01998,FIRST CORPORATE SEDANS INC.,599,241
2015-06-24,2015-06,B02003,"AVALON CORPORATE CAR,INC.",210,80
2015-06-24,2015-06,B02021,EASYRIDE CAR SERVICE INC.,51,6
2015-06-24,2015-06,B02054,REGAL CARRIAGE LUX. CAR & LIMO. SVC INC.,28,9
2015-06-24,2015-06,B02073,"STARGATE LIMOUSINE, INC.",9,5
2015-06-24,2015-06,B02096,"CET GROUP, INC",5,5
2015-06-24,2015-06,B02099,SUNNY'S LIMOUSINE SERVICE INC,228,66
2015-06-24,2015-06,B02106,"PERFECT LIMO SERVICE, INC.",12,0
2015-06-24,2015-06,B02110,"OPTIMUM CAR & LIMO, INC.",118,10
2015-06-24,2015-06,B02133,"TWR CAR & LIMO, INC.",91,34
2015-06-24,2015-06,B02138,"GUADALUPANA CAR LIMO, INC",227,23
2015-06-24,2015-06,B02147,"MITA LIMOUSINE, INC.",37,16
2015-06-24,2015-06,B02152,"KYOEI LIMOUSINE, INC.",19,0
2015-06-24,2015-06,B02155,ABA LUXURY CAR INC.,14,10
2015-06-24,2015-06,B02157,REAGAN CONVEYANCE  CORP.,177,92
2015-06-24,2015-06,B02160,"12TH STREET LUXURY CARS, INC.",9,9
2015-06-24,2015-06,B02167,MADISON LIMOUSINE INC,1,0
2015-06-24,2015-06,B02175,MURRAY'S LIMOUSINE SERVICE INC.,4,4
2015-06-24,2015-06,B02180,PEGASUS TRANSPORT SERVICE INC.,45,23
2015-06-24,2015-06,B02182,"FINEST CAR SERVICE, LLC",10,3
2015-06-24,2015-06,B02191,US LIMO SYSTEM INC,42,16
2015-06-24,2015-06,B02217,PCS LIMOUSINE INC.,48,10
2015-06-24,2015-06,B02240,NEW APPLE TRANS. INC.,17,10
2015-06-24,2015-06,B02241,"MARU & KITANO, INC.",56,0
2015-06-24,2015-06,B02248,HYBRID LIMO EXPRESS INC.,7,1
2015-06-24,2015-06,B02252,ASIANA LIMOUSINE INC.,3,2
2015-06-24,2015-06,B02265,"COUNTY CAR SERVICE, INC.",31,3
2015-06-24,2015-06,B02285,"VALERA GLOBAL, INC.",250,92
2015-06-24,2015-06,B02287,"ROAD NEW YORK ENTERPRISES, INC.",6,3
2015-06-24,2015-06,B02301,DOUBLE A CAR SERVICE INC.,469,29
2015-06-24,2015-06,B02306,ACCUELIMO LUXURY LLC,70,20
2015-06-24,2015-06,B02308,NORWOOD CAR & LIMO INC.,28,11
2015-06-24,2015-06,B02342,"QUEST INTERNATIONAL LIMOUSINE, INC.",32,0
2015-06-24,2015-06,B02389,"EMBARQUE N.Y., INC.",68,16
2015-06-24,2015-06,B02397,CHICO EXPRESS CORP. 2,196,15
2015-06-24,2015-06,B02416,"NEW STORM CAR SERVICE, INC.",49,5
2015-06-24,2015-06,B02440,MLL LIMOUSINE SERVICES INC.,73,0
2015-06-24,2015-06,B02462,TIFFANY'S CAR SERVICE INC.,107,16
2015-06-24,2015-06,B02468,GROUNDLINK HOLDINGS LLC,152,34
2015-06-24,2015-06,B02470,CRI LIMO INC.,17,9
2015-06-24,2015-06,B02491,CALL THREES LLC,40,6
2015-06-24,2015-06,B02517,LOS PAISANOS LUXURY C/S INC.,11,6
2015-06-24,2015-06,B02532,COZY RIDE LIMOUSINE INC,24,0
2015-06-24,2015-06,B02541,HIBA CAR & LIMO SVC INC.,12,8
2015-06-24,2015-06,B02542,BAILEY LUXURY & LIMOUSINE CORP.,2,2
2015-06-24,2015-06,B02555,LTM GLOBAL CAR SERVICE,32,0
2015-06-24,2015-06,B02564,LAGUARDIA LUXURY CAR & LIMO,3,3
2015-06-24,2015-06,B02574,"MTC LIMOUSINE & CORPORATE COACH,INC.",84,47
2015-06-24,2015-06,B02590,LUXOR LIMO INC,83,0
2015-06-24,2015-06,B02611,SS LIMOUSINE SERVICE INC,39,10
2015-06-24,2015-06,B02631,"CONFIDENTIAL HOLDINGS, LLC",2,2
2015-06-24,2015-06,B02633,USHLS CORP,8,5
2015-06-24,2015-06,B02637,ROOSEVELT CAR & LIMO INC.,16,13
2015-06-24,2015-06,B02653,NEW COLLEGE CAR SVCE INC,780,102
2015-06-24,2015-06,B02661,MIC-LOU CAR SERVICES_LLC,57,0
2015-06-24,2015-06,B02666,"D.L.C. LIMOUSINE SERVICE, INC.",9,9
2015-06-24,2015-06,B02674,ELAL CAR LIMO SERVICE LLC,70,7
2015-06-24,2015-06,B02675,FRIELECH CAR & LIMO SERVICE INC,31,7
2015-06-24,2015-06,B02681,DIRECT CAR & LIMO SERVICE INC.,26,6
2015-06-24,2015-06,B02689,OCS LIMO CORP.,18,4
2015-06-24,2015-06,B02694,CITY LIMOUSINE TRANSPORTATION INC.,6,6
2015-06-24,2015-06,B02715,GROUNDANYWHERE LLC,575,151
2015-06-24,2015-06,B02716,"GEMINI GLOBAL TRANSPORTATION,LLC.",185,1
2015-06-24,2015-06,B02723,CHARLIE BLACK CAR INC,60,0
2015-06-24,2015-06,B02751,RELIANCE GROUP INC,5,3
2015-06-24,2015-06,B02754,TIGER CAR SERVICE INC.,5,2
2015-06-24,2015-06,B02759,"LAPUMA TRANSPORTATION GROUP,LLC",2,1
2015-06-24,2015-06,B02808,INVASORA EXPRESS CAR SERVICE CORP.,15,4
2015-06-24,2015-06,B02821,E5 TRANSPORTATION SOLUTIONS INC.,86,9
2015-06-25,2015-06,B00008,T-D MAINTENANCE CORP,194,17
2015-06-25,2015-06,B00009,T-D MAINTENANCE,450,18
2015-06-25,2015-06,B00013,LOVE CORP CAR INC,421,108
2015-06-25,2015-06,B00014,NY ONE CORP CAR INC,538,136
2015-06-25,2015-06,B00030,TREMONT DISPATCHING CORP,80,8
2015-06-25,2015-06,B00037,TRANSP UNLIMITED C/S,434,48
2015-06-25,2015-06,B00083,PAGE-A-RIDE INC,4,3
2015-06-25,2015-06,B00095,LIBERTY CAR SERVICE INC.,642,71
2015-06-25,2015-06,B00170,EMUNAH CAR SERVICE INC,48,8
2015-06-25,2015-06,B00202,"EXCELSIOR CAR & LIMO, INC.",70,17
2015-06-25,2015-06,B00208,ERNEST SCHWARZ INC,6,4
2015-06-25,2015-06,B00210,QUEENS DISPATCH SVC INC.,48,12
2015-06-25,2015-06,B00221,PROFESSIONAL CAR SERVICE INC,546,90
2015-06-25,2015-06,B00227,"PARK WEST EXEC. SERVICES, INC.",582,171
2015-06-25,2015-06,B00235,"ARISTACAR & LIMOUSINE, LTD.",33,15
2015-06-25,2015-06,B00236,LAST RADIO GROUP CORP.,37,12
2015-06-25,2015-06,B00248,YELLOWSTONE TRANSPORTATION INC.,960,117
2015-06-25,2015-06,B00254,XYZ TWO WAY RADIO,1190,275
2015-06-25,2015-06,B00277,ALL CITY CORP TRANS INC,136,33
2015-06-25,2015-06,B00281,"VEE CEE LIMOUSINE SERVICE, INC",127,10
2015-06-25,2015-06,B00296,PRIME TIME TRANS. INC,85,36
2015-06-25,2015-06,B00345,MARTIN'S BELLE HARBOR CAR SERVICE,13,3
2015-06-25,2015-06,B00381,BELL RADIO INC,386,108
2015-06-25,2015-06,B00411,FONE-A-CAR INC,214,60
2015-06-25,2015-06,B00412,NYC 2 WAY INTERNATIONAL LTD,391,88
2015-06-25,2015-06,B00475,RIDGE TRANSPORTATION CORP.,132,9
2015-06-25,2015-06,B00477,INTA-BORO ACRES INC,616,151
2015-06-25,2015-06,B00552,HINO-MARU ENTERPRISES INC.,37,27
2015-06-25,2015-06,B00608,SUMMIT CORP CAR INC,173,40
2015-06-25,2015-06,B00619,LINCOLN LIMO SVCE INC,3,2
2015-06-25,2015-06,B00623,MANHATTAN INT'L LIMO NETWORK LLC,13,5
2015-06-25,2015-06,B00706,"VIC & BAY CAR SERVICE, INC",418,19
2015-06-25,2015-06,B00789,VITAL TRANSPORTATION INC.,833,214
2015-06-25,2015-06,B00837,CAREY LIMO N Y INC,565,181
2015-06-25,2015-06,B00881,CROSSBAY CAR SERVICE INC.,24,12
2015-06-25,2015-06,B00888,ACE C/L SVCE INC,135,41
2015-06-25,2015-06,B00889,MEXICANA CAR SERVICE INC.,666,78
2015-06-25,2015-06,B00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,66,11
2015-06-25,2015-06,B00941,PERSONAL TOUCH C/S,53,0
2015-06-25,2015-06,B00948,510 CAR SERVICE CORP,539,58
2015-06-25,2015-06,B00991,P F MANAGEMENT INC,9,7
2015-06-25,2015-06,B01009,UNITED LIMO C/M SVC CORP,77,8
2015-06-25,2015-06,B01016,810 CAR SVCE CORP,933,72
2015-06-25,2015-06,B01039,NYC WHEELS CAR SERVICE INC.,10,10
2015-06-25,2015-06,B01048,HILLSIDE 24 HOURS RADIO DISPATCH INC,136,9
2015-06-25,2015-06,B01129,GTWY INC,262,20
2015-06-25,2015-06,B01148,EVELYN CAR SERVICE INC,343,46
2015-06-25,2015-06,B01197,"TEL-A-CAR OF NEW YORK, LLC",288,75
2015-06-25,2015-06,B01269,DIVISION CAR & LIMO INC.,41,7
2015-06-25,2015-06,B01292,SHEPREID CAR SERVICE AND LIMOUSINE CORP.,37,5
2015-06-25,2015-06,B01306,"R N D TRANSPORTATION, INC.",43,10
2015-06-25,2015-06,B01308,LIL'D DISPATCH INC.,126,24
2015-06-25,2015-06,B01318,LOWER EAST SIDE C/S CORP,942,91
2015-06-25,2015-06,B01340,UNICAR COMPANY INC,960,128
2015-06-25,2015-06,B01343,ALL PEOPLE CAR SERVICE INC.,192,0
2015-06-25,2015-06,B01346,ARECIBO C/S INC,96,12
2015-06-25,2015-06,B01351,HADERECH CAR SERVICE INC,16,5
2015-06-25,2015-06,B01355,NEW HARLEM C/S INC,370,43
2015-06-25,2015-06,B01367,"ROYAL DISPATCH SERVICES, INC.",281,87
2015-06-25,2015-06,B01379,J.J.S. TRANSPORTATION CO. INC.,79,6
2015-06-25,2015-06,B01391,ROSE 'N' DALE C/S INC,139,11
2015-06-25,2015-06,B01398,ALEX EXP C/L INC,1,0
2015-06-25,2015-06,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,181,0
2015-06-25,2015-06,B01432,TOVAR TRANSPORTATION INC,403,26
2015-06-25,2015-06,B01445,J T TRANS CO INC,198,52
2015-06-25,2015-06,B01475,"MIDWOOD VS, INC",1,0
2015-06-25,2015-06,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",69,12
2015-06-25,2015-06,B01509,"BRUNWISH ENTERPRISES,LTD.",881,77
2015-06-25,2015-06,B01522,"STM ENTERPRISES,INC",78,14
2015-06-25,2015-06,B01559,MUNKACS CAR SVC LTD,328,22
2015-06-25,2015-06,B01606,LA MEXICANA EXPRESS INC.,1755,121
2015-06-25,2015-06,B01608,JERUSALEM CAR COM.INC.,18,7
2015-06-25,2015-06,B01623,JAMAICA EXPRESS CAR SERVICE INC.,67,11
2015-06-25,2015-06,B01625,GLOBE CAR SERVICE INC,104,10
2015-06-25,2015-06,B01626,LA NUEVA QUISQUEYA C/S INC,1249,123
2015-06-25,2015-06,B01635,HAR-SINAY CAR & LIMO SVC INC,50,8
2015-06-25,2015-06,B01672,NEW DAYNIGHT CAR SVCE,45,30
2015-06-25,2015-06,B01721,W.K. CAR & LIMO SERVICE INC,414,61
2015-06-25,2015-06,B01726,SUPER CLASS RADIO DISP INC,853,144
2015-06-25,2015-06,B01727,"CHAUFFEUR SERVICES, INC.",5,4
2015-06-25,2015-06,B01730,LUCKY EXPRESS CORPORATION,2,2
2015-06-25,2015-06,B01779,APEX CAR & LIMO SVCE INC,52,20
2015-06-25,2015-06,B01818,"TA-TA TRANSPORTATION, INC.",5,3
2015-06-25,2015-06,B01846,ROMANTIQUE LIMOUSINE INC.,2,2
2015-06-25,2015-06,B01849,JOE PAL LIMOUSINE LTD,6,4
2015-06-25,2015-06,B01875,ON LINE LIMOUSINE LLC,227,58
2015-06-25,2015-06,B01877,U.S.A. LIMO. INC.,331,114
2015-06-25,2015-06,B01899,"ALLSTATE PRIVATE CAR & LIMO,INC",776,95
2015-06-25,2015-06,B01912,"CAR 24 TRANSPORTATION, INC",13,0
2015-06-25,2015-06,B01923,"AVID INTERNATIONAL, INC.",37,11
2015-06-25,2015-06,B01928,DISCOVER LIMO INC,9,5
2015-06-25,2015-06,B01957,"ANIMO, INC",7,2
2015-06-25,2015-06,B01970,GRAFE STREET SERVICE CORP.,9,6
2015-06-25,2015-06,B01979,DREAMLAND CAR & LIMO.SVC INC.,1,1
2015-06-25,2015-06,B01980,"READY TO ROLL TRANSPORTATION, INC.",40,18
2015-06-25,2015-06,B01984,NY 88 EXPRESS CORP.,810,126
2015-06-25,2015-06,B01995,NYMEX UNO EXECUTIVE SEDAN'S INC,62,14
2015-06-25,2015-06,B01998,FIRST CORPORATE SEDANS INC.,532,227
2015-06-25,2015-06,B02003,"AVALON CORPORATE CAR,INC.",211,77
2015-06-25,2015-06,B02021,EASYRIDE CAR SERVICE INC.,60,6
2015-06-25,2015-06,B02054,REGAL CARRIAGE LUX. CAR & LIMO. SVC INC.,22,10
2015-06-25,2015-06,B02073,"STARGATE LIMOUSINE, INC.",10,5
2015-06-25,2015-06,B02096,"CET GROUP, INC",6,5
2015-06-25,2015-06,B02099,SUNNY'S LIMOUSINE SERVICE INC,230,73
2015-06-25,2015-06,B02106,"PERFECT LIMO SERVICE, INC.",5,0
2015-06-25,2015-06,B02110,"OPTIMUM CAR & LIMO, INC.",104,10
2015-06-25,2015-06,B02133,"TWR CAR & LIMO, INC.",98,34
2015-06-25,2015-06,B02138,"GUADALUPANA CAR LIMO, INC",233,26
2015-06-25,2015-06,B02147,"MITA LIMOUSINE, INC.",33,13
2015-06-25,2015-06,B02152,"KYOEI LIMOUSINE, INC.",16,0
2015-06-25,2015-06,B02155,ABA LUXURY CAR INC.,13,10
2015-06-25,2015-06,B02157,REAGAN CONVEYANCE  CORP.,213,96
2015-06-25,2015-06,B02160,"12TH STREET LUXURY CARS, INC.",14,10
2015-06-25,2015-06,B02167,MADISON LIMOUSINE INC,4,0
2015-06-25,2015-06,B02175,MURRAY'S LIMOUSINE SERVICE INC.,4,4
2015-06-25,2015-06,B02180,PEGASUS TRANSPORT SERVICE INC.,41,19
2015-06-25,2015-06,B02182,"FINEST CAR SERVICE, LLC",3,2
2015-06-25,2015-06,B02191,US LIMO SYSTEM INC,64,20
2015-06-25,2015-06,B02217,PCS LIMOUSINE INC.,28,9
2015-06-25,2015-06,B02240,NEW APPLE TRANS. INC.,11,8
2015-06-25,2015-06,B02241,"MARU & KITANO, INC.",54,0
2015-06-25,2015-06,B02248,HYBRID LIMO EXPRESS INC.,10,1
2015-06-25,2015-06,B02252,ASIANA LIMOUSINE INC.,3,2
2015-06-25,2015-06,B02265,"COUNTY CAR SERVICE, INC.",33,3
2015-06-25,2015-06,B02285,"VALERA GLOBAL, INC.",244,92
2015-06-25,2015-06,B02287,"ROAD NEW YORK ENTERPRISES, INC.",5,4
2015-06-25,2015-06,B02293,XPRESS TRANSPORT & MULTI SERVICE INC.,3,1
2015-06-25,2015-06,B02301,DOUBLE A CAR SERVICE INC.,458,28
2015-06-25,2015-06,B02306,ACCUELIMO LUXURY LLC,84,22
2015-06-25,2015-06,B02308,NORWOOD CAR & LIMO INC.,27,13
2015-06-25,2015-06,B02342,"QUEST INTERNATIONAL LIMOUSINE, INC.",35,0
2015-06-25,2015-06,B02389,"EMBARQUE N.Y., INC.",80,16
2015-06-25,2015-06,B02397,CHICO EXPRESS CORP. 2,182,16
2015-06-25,2015-06,B02416,"NEW STORM CAR SERVICE, INC.",55,5
2015-06-25,2015-06,B02440,MLL LIMOUSINE SERVICES INC.,83,0
2015-06-25,2015-06,B02447,"NEW HAMPTON CAR & LIMO, INC.",3,3
2015-06-25,2015-06,B02462,TIFFANY'S CAR SERVICE INC.,95,18
2015-06-25,2015-06,B02468,GROUNDLINK HOLDINGS LLC,136,38
2015-06-25,2015-06,B02470,CRI LIMO INC.,23,8
2015-06-25,2015-06,B02491,CALL THREES LLC,37,6
2015-06-25,2015-06,B02517,LOS PAISANOS LUXURY C/S INC.,10,6
2015-06-25,2015-06,B02532,COZY RIDE LIMOUSINE INC,19,0
2015-06-25,2015-06,B02541,HIBA CAR & LIMO SVC INC.,11,8
2015-06-25,2015-06,B02555,LTM GLOBAL CAR SERVICE,31,0
2015-06-25,2015-06,B02564,LAGUARDIA LUXURY CAR & LIMO,1,1
2015-06-25,2015-06,B02574,"MTC LIMOUSINE & CORPORATE COACH,INC.",88,43
2015-06-25,2015-06,B02590,LUXOR LIMO INC,79,0
2015-06-25,2015-06,B02611,SS LIMOUSINE SERVICE INC,35,9
2015-06-25,2015-06,B02631,"CONFIDENTIAL HOLDINGS, LLC",5,3
2015-06-25,2015-06,B02633,USHLS CORP,2,2
2015-06-25,2015-06,B02637,ROOSEVELT CAR & LIMO INC.,12,10
2015-06-25,2015-06,B02653,NEW COLLEGE CAR SVCE INC,876,101
2015-06-25,2015-06,B02661,MIC-LOU CAR SERVICES_LLC,99,0
2015-06-25,2015-06,B02666,"D.L.C. LIMOUSINE SERVICE, INC.",17,12
2015-06-25,2015-06,B02674,ELAL CAR LIMO SERVICE LLC,52,7
2015-06-25,2015-06,B02675,FRIELECH CAR & LIMO SERVICE INC,15,7
2015-06-25,2015-06,B02681,DIRECT CAR & LIMO SERVICE INC.,32,6
2015-06-25,2015-06,B02689,OCS LIMO CORP.,6,2
2015-06-25,2015-06,B02694,CITY LIMOUSINE TRANSPORTATION INC.,8,8
2015-06-25,2015-06,B02711,204 CAR & LIMO INC,8,3
2015-06-25,2015-06,B02715,GROUNDANYWHERE LLC,547,154
2015-06-25,2015-06,B02716,"GEMINI GLOBAL TRANSPORTATION,LLC.",204,1
2015-06-25,2015-06,B02723,CHARLIE BLACK CAR INC,80,0
2015-06-25,2015-06,B02751,RELIANCE GROUP INC,5,5
2015-06-25,2015-06,B02754,TIGER CAR SERVICE INC.,10,2
2015-06-25,2015-06,B02759,"LAPUMA TRANSPORTATION GROUP,LLC",1,1
2015-06-25,2015-06,B02808,INVASORA EXPRESS CAR SERVICE CORP.,9,3
2015-06-25,2015-06,B02821,E5 TRANSPORTATION SOLUTIONS INC.,80,9
2015-06-26,2015-06,B00008,T-D MAINTENANCE CORP,242,16
2015-06-26,2015-06,B00009,T-D MAINTENANCE,434,18
2015-06-26,2015-06,B00013,LOVE CORP CAR INC,248,88
2015-06-26,2015-06,B00014,NY ONE CORP CAR INC,296,108
2015-06-26,2015-06,B00030,TREMONT DISPATCHING CORP,197,16
2015-06-26,2015-06,B00037,TRANSP UNLIMITED C/S,528,50
2015-06-26,2015-06,B00083,PAGE-A-RIDE INC,1,1
2015-06-26,2015-06,B00095,LIBERTY CAR SERVICE INC.,708,72
2015-06-26,2015-06,B00170,EMUNAH CAR SERVICE INC,32,9
2015-06-26,2015-06,B00202,"EXCELSIOR CAR & LIMO, INC.",65,15
2015-06-26,2015-06,B00208,ERNEST SCHWARZ INC,8,3
2015-06-26,2015-06,B00210,QUEENS DISPATCH SVC INC.,50,12
2015-06-26,2015-06,B00221,PROFESSIONAL CAR SERVICE INC,517,93
2015-06-26,2015-06,B00227,"PARK WEST EXEC. SERVICES, INC.",377,147
2015-06-26,2015-06,B00235,"ARISTACAR & LIMOUSINE, LTD.",30,12
2015-06-26,2015-06,B00236,LAST RADIO GROUP CORP.,28,13
2015-06-26,2015-06,B00248,YELLOWSTONE TRANSPORTATION INC.,919,122
2015-06-26,2015-06,B00254,XYZ TWO WAY RADIO,801,237
2015-06-26,2015-06,B00277,ALL CITY CORP TRANS INC,89,30
2015-06-26,2015-06,B00281,"VEE CEE LIMOUSINE SERVICE, INC",117,11
2015-06-26,2015-06,B00296,PRIME TIME TRANS. INC,54,29
2015-06-26,2015-06,B00345,MARTIN'S BELLE HARBOR CAR SERVICE,10,3
2015-06-26,2015-06,B00381,BELL RADIO INC,222,79
2015-06-26,2015-06,B00411,FONE-A-CAR INC,145,47
2015-06-26,2015-06,B00412,NYC 2 WAY INTERNATIONAL LTD,267,67
2015-06-26,2015-06,B00475,RIDGE TRANSPORTATION CORP.,125,19
2015-06-26,2015-06,B00477,INTA-BORO ACRES INC,487,143
2015-06-26,2015-06,B00552,HINO-MARU ENTERPRISES INC.,33,24
2015-06-26,2015-06,B00608,SUMMIT CORP CAR INC,98,35
2015-06-26,2015-06,B00623,MANHATTAN INT'L LIMO NETWORK LLC,9,4
2015-06-26,2015-06,B00706,"VIC & BAY CAR SERVICE, INC",443,20
2015-06-26,2015-06,B00789,VITAL TRANSPORTATION INC.,484,176
2015-06-26,2015-06,B00837,CAREY LIMO N Y INC,436,152
2015-06-26,2015-06,B00881,CROSSBAY CAR SERVICE INC.,25,12
2015-06-26,2015-06,B00888,ACE C/L SVCE INC,77,32
2015-06-26,2015-06,B00889,MEXICANA CAR SERVICE INC.,735,78
2015-06-26,2015-06,B00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,60,10
2015-06-26,2015-06,B00941,PERSONAL TOUCH C/S,54,0
2015-06-26,2015-06,B00948,510 CAR SERVICE CORP,672,60
2015-06-26,2015-06,B01009,UNITED LIMO C/M SVC CORP,57,8
2015-06-26,2015-06,B01013,AMERICANA TRANSPORTATION LLC,1,1
2015-06-26,2015-06,B01016,810 CAR SVCE CORP,1017,74
2015-06-26,2015-06,B01039,NYC WHEELS CAR SERVICE INC.,10,10
2015-06-26,2015-06,B01048,HILLSIDE 24 HOURS RADIO DISPATCH INC,168,9
2015-06-26,2015-06,B01129,GTWY INC,260,20
2015-06-26,2015-06,B01148,EVELYN CAR SERVICE INC,355,47
2015-06-26,2015-06,B01197,"TEL-A-CAR OF NEW YORK, LLC",171,62
2015-06-26,2015-06,B01269,DIVISION CAR & LIMO INC.,27,7
2015-06-26,2015-06,B01292,SHEPREID CAR SERVICE AND LIMOUSINE CORP.,64,8
2015-06-26,2015-06,B01306,"R N D TRANSPORTATION, INC.",40,11
2015-06-26,2015-06,B01308,LIL'D DISPATCH INC.,88,24
2015-06-26,2015-06,B01313,JOY CAR SERVICES INC.,8,7
2015-06-26,2015-06,B01318,LOWER EAST SIDE C/S CORP,1031,91
2015-06-26,2015-06,B01340,UNICAR COMPANY INC,1101,137
2015-06-26,2015-06,B01343,ALL PEOPLE CAR SERVICE INC.,217,0
2015-06-26,2015-06,B01346,ARECIBO C/S INC,113,12
2015-06-26,2015-06,B01351,HADERECH CAR SERVICE INC,14,5
2015-06-26,2015-06,B01355,NEW HARLEM C/S INC,514,49
2015-06-26,2015-06,B01367,"ROYAL DISPATCH SERVICES, INC.",180,71
2015-06-26,2015-06,B01379,J.J.S. TRANSPORTATION CO. INC.,74,5
2015-06-26,2015-06,B01391,ROSE 'N' DALE C/S INC,137,12
2015-06-26,2015-06,B01398,ALEX EXP C/L INC,1,0
2015-06-26,2015-06,B01417,NESHER EXPRESS CAR SERVICE 2 INC.,109,0
2015-06-26,2015-06,B01432,TOVAR TRANSPORTATION INC,198,26
2015-06-26,2015-06,B01445,J T TRANS CO INC,185,51
2015-06-26,2015-06,B01475,"MIDWOOD VS, INC",1,0
2015-06-26,2015-06,B01478,"UNIWORLD BROTHERS ENTERPRISES, INC.",78,11
2015-06-26,2015-06,B01509,"BRUNWISH ENTERPRISES,LTD.",851,77
2015-06-26,2015-06,B01522,"STM ENTERPRISES,INC",83,16
2015-06-26,2015-06,B01559,MUNKACS CAR SVC LTD,198,20
2015-06-26,2015-06,B01606,LA MEXICANA EXPRESS INC.,1905,124
2015-06-26,2015-06,B01608,JERUSALEM CAR COM.INC.,11,6
2015-06-26,2015-06,B01623,JAMAICA EXPRESS CAR SERVICE INC.,76,10
2015-06-26,2015-06,B01625,GLOBE CAR SERVICE INC,98,8
2015-06-26,2015-06,B01626,LA NUEVA QUISQUEYA C/S INC,1528,135
2015-06-26,2015-06,B01635,HAR-SINAY CAR & LIMO SVC INC,26,8
2015-06-26,2015-06,B01672,NEW DAYNIGHT CAR SVCE,44,25
2015-06-26,2015-06,B01721,W.K. CAR & LIMO SERVICE INC,426,62
2015-06-26,2015-06,B01726,SUPER CLASS RADIO DISP INC,1104,150
2015-06-26,2015-06,B01727,"CHAUFFEUR SERVICES, INC.",4,3
2015-06-26,2015-06,B01730,LUCKY EXPRESS CORPORATION,2,2
2015-06-26,2015-06,B01779,APEX CAR & LIMO SVCE INC,28,12
2015-06-26,2015-06,B01818,"TA-TA TRANSPORTATION, INC.",3,2
2015-06-26,2015-06,B01846,ROMANTIQUE LIMOUSINE INC.,5,4
2015-06-26,2015-06,B01849,JOE PAL LIMOUSINE LTD,6,4
2015-06-26,2015-06,B01875,ON LINE LIMOUSINE LLC,107,36
2015-06-26,2015-06,B01876,QUALITY EXECUTIVE LIMOUSINE L.L.C,2,1
2015-06-26,2015-06,B01877,U.S.A. LIMO. INC.,162,86
2015-06-26,2015-06,B01899,"ALLSTATE PRIVATE CAR & LIMO,INC",758,92
2015-06-26,2015-06,B01912,"CAR 24 TRANSPORTATION, INC",6,0
2015-06-26,2015-06,B01923,"AVID INTERNATIONAL, INC.",39,10
2015-06-26,2015-06,B01928,DISCOVER LIMO INC,3,2
2015-06-26,2015-06,B01957,"ANIMO, INC",6,3
2015-06-26,2015-06,B01970,GRAFE STREET SERVICE CORP.,4,3
2015-06-26,2015-06,B01979,DREAMLAND CAR & LIMO.SVC INC.,1,1
2015-06-26,2015-06,B01980,"READY TO ROLL TRANSPORTATION, INC.",23,15
2015-06-26,2015-06,B01984,NY 88 EXPRESS CORP.,808,122
2015-06-26,2015-06,B01995,NYMEX UNO EXECUTIVE SEDAN'S INC,71,15
2015-06-26,2015-06,B01998,FIRST CORPORATE SEDANS INC.,368,171
2015-06-26,2015-06,B02003,"AVALON CORPORATE CAR,INC.",119,58
2015-06-26,2015-06,B02021,EASYRIDE CAR SERVICE INC.,52,6
2015-06-26,2015-06,B02054,REGAL CARRIAGE LUX. CAR & LIMO. SVC INC.,21,10
2015-06-26,2015-06,B02073,"STARGATE LIMOUSINE, INC.",7,6
2015-06-26,2015-06,B02096,"CET GROUP, INC",1,1
