pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches,cbd_congestion_fees
2025-01-20,2025-01,HV0003,Uber,Unknown,11,27.55,6121,126.66,10.0,110.5,0.0,0.0,0,0,0.0
2025-01-21,2025-01,HV0003,Uber,Bronx,67425,278293.28,64328401,1272209.64,20469.19,1061527.84,1406.25,8955.75,3439,1616,3334.5
2025-01-21,2025-01,HV0003,Uber,Brooklyn,125588,485774.96,132313981,2712497.05,90313.74,2098331.97,9458.75,29536.0,6666,3746,15685.5
2025-01-21,2025-01,HV0003,Uber,Manhattan,185146,842620.94,200692997,5387522.42,279757.93,3524948.31,22855.0,411748.75,5919,3504,211348.5
2025-01-21,2025-01,HV0003,Uber,Queens,107520,688635.01,130423630,3008969.52,134928.44,2377254.99,61726.25,40068.75,5650,2403,20469.0
2025-01-21,2025-01,HV0003,Uber,Staten Island,7854,40086.26,7347112,168131.76,6763.87,136270.52,446.25,518.5,585,96,256.5
2025-01-21,2025-01,HV0003,Uber,Unknown,13,83.37,12753,317.85,3.0,254.97,2.5,0.0,0,0,0.0
2025-01-22,2025-01,HV0003,Uber,Bronx,69725,283395.82,66524890,1280089.88,21259.49,1105850.44,1461.25,9050.25,3582,1642,3411.0
2025-01-22,2025-01,HV0003,Uber,Brooklyn,130551,500160.41,138333937,2714045.43,89160.73,2185242.32,8732.5,32344.5,7309,4138,16791.0
2025-01-22,2025-01,HV0003,Uber,Manhattan,203381,935365.45,227309298,6145439.41,325666.71,4018494.04,24415.0,453605.25,6494,3973,236025.0
2025-01-22,2025-01,HV0003,Uber,Queens,102935,612474.74,119130957,2654990.34,113991.42,2125745.45,48640.0,32838.25,5939,2549,16437.0
2025-01-22,2025-01,HV0003,Uber,Staten Island,7922,40510.86,7402854,168140.58,6484.38,136129.88,440.0,570.75,635,104,267.0
2025-01-22,2025-01,HV0003,Uber,Unknown,18,64.34,15549,309.37,5.58,264.24,0.0,0.0,0,0,0.0
2025-01-23,2025-01,HV0003,Uber,Bronx,69274,290939.74,68332181,1297413.83,21309.4,1098638.05,1801.25,9432.75,3896,1848,3558.0
2025-01-23,2025-01,HV0003,Uber,Brooklyn,130186,520995.56,144021287,2782189.74,94506.12,2205051.69,10202.5,33842.75,7658,4464,17968.5
2025-01-23,2025-01,HV0003,Uber,Manhattan,205770,1044739.77,247717486,6767974.97,353557.02,4427668.03,34650.0,453619.0,6540,4110,241249.5
2025-01-23,2025-01,HV0003,Uber,Queens,104546,637054.51,126619438,2815360.35,121108.86,2222042.1,52610.0,34402.25,6103,2638,16951.5
2025-01-23,2025-01,HV0003,Uber,Staten Island,8116,42403.9,7671768,173438.42,7083.56,140192.74,361.25,568.0,655,94,279.0
2025-01-23,2025-01,HV0003,Uber,Unknown,14,99.5,16947,373.16,3.83,322.83,2.5,0.0,1,0,0.0
2025-01-24,2025-01,HV0003,Uber,Bronx,77633,336648.46,79434697,1471988.2,21733.94,1291124.58,2077.5,10518.25,4447,2345,4116.0
2025-01-24,2025-01,HV0003,Uber,Brooklyn,146463,591228.65,164051014,3050913.86,99397.82,2500658.14,9522.5,40641.0,8782,5573,21048.0
2025-01-24,2025-01,HV0003,Uber,Manhattan,211649,992926.01,244666564,6041320.96,290712.98,4118952.38,31873.75,471376.0,7359,4971,245196.0
2025-01-24,2025-01,HV0003,Uber,Queens,116582,724534.88,145519748,3106442.81,130785.5,2533751.91,56531.25,37569.25,7062,3423,18510.0
2025-01-24,2025-01,HV0003,Uber,Staten Island,9183,48162.05,8748464,193943.81,7627.92,162310.72,401.25,592.25,733,134,271.5
2025-01-24,2025-01,HV0003,Uber,Unknown,19,118.21,22099,398.29,6.82,389.3,0.0,0.0,2,2,0.0
2025-01-25,2025-01,HV0003,Uber,Bronx,71273,335085.58,66656593,1289656.25,20368.46,1137749.09,1345.0,11271.75,4250,2182,4387.5
2025-01-25,2025-01,HV0003,Uber,Brooklyn,164832,712469.99,180589519,3394248.52,121162.67,2817007.89,7388.75,58153.0,10045,6742,30357.0
2025-01-25,2025-01,HV0003,Uber,Manhattan,238541,1097345.7,268521928,6293119.02,282922.97000000003,4541159.42,18066.25,537314.0,9101,6499,284884.5
2025-01-25,2025-01,HV0003,Uber,Queens,112001,688945.93,128367791,2666422.66,100018.7,2277240.95,38617.5,33251.25,7510,3817,16801.5
2025-01-25,2025-01,HV0003,Uber,Staten Island,7989,46392.41,7646631,171247.88999999998,7260.88,145215.82,291.25,737.25,702,120,367.5
2025-01-25,2025-01,HV0003,Uber,Unknown,23,185.41,27957,534.5,3.0,535.6,2.5,2.75,3,2,1.5
2025-01-26,2025-01,HV0003,Uber,Bronx,60351,284425.06,53126804,1062041.28,14875.98,928961.4,1488.75,8630.75,3686,1842,3411.0
2025-01-26,2025-01,HV0003,Uber,Brooklyn,141561,636768.72,148949391,2939251.61,93089.0,2398656.54,11107.5,47653.5,9335,6285,24729.0
2025-01-26,2025-01,HV0003,Uber,Manhattan,184153,980156.3,200024580,5020712.24,214007.56,3609992.65,33005.0,397880.75,8266,5898,212650.5
2025-01-26,2025-01,HV0003,Uber,Queens,105169,731563.63,121229398,2754212.62,104732.98,2291444.39,57663.75,38682.75,6734,3334,19047.0
2025-01-26,2025-01,HV0003,Uber,Staten Island,6296,37666.75,5872992,134069.57,4936.87,115324.56,287.5,499.5,609,95,228.0
2025-01-26,2025-01,HV0003,Uber,Unknown,15,112.82,14828,322.48,5.0,311.65000000000003,0.0,0.75,2,1,1.5
2025-01-27,2025-01,HV0003,Uber,Bronx,62176,264241.11,60473452,1138846.0,17155.14,982538.44,1497.5,8241.0,3356,1468,3102.0
2025-01-27,2025-01,HV0003,Uber,Brooklyn,111094,458960.89,121887250,2325878.09,74307.0,1882180.38,10325.0,26328.75,6617,3576,13719.0
2025-01-27,2025-01,HV0003,Uber,Manhattan,155418,780270.62,176811588,4574951.75,228460.12,3076775.99,27636.25,337670.0,5013,2754,174193.5
2025-01-27,2025-01,HV0003,Uber,Queens,98527,640511.61,122817576,2708832.6,119688.49,2186627.76,56456.25,35829.75,5517,2213,18147.0
2025-01-27,2025-01,HV0003,Uber,Staten Island,7489,40199.4,7171768,159611.19,6220.45,131805.5,450.0,502.0,575,103,244.5
2025-01-27,2025-01,HV0003,Uber,Unknown,19,117.43,20720,421.15,11.22,402.3200000000001,2.5,0.0,0,0,0.0
2025-01-28,2025-01,HV0003,Uber,Bronx,64084,263603.71,62767282,1143650.03,18584.41,1003947.97,1341.25,8113.25,3401,1532,3045.0
2025-01-28,2025-01,HV0003,Uber,Brooklyn,113674,445736.89,122214110,2306864.44,77666.22,1879089.83,7215.0,29153.75,6353,3309,15232.5
2025-01-28,2025-01,HV0003,Uber,Manhattan,176783,864094.1,202980905,5312235.24,277437.94,3515731.3,21511.25,390861.25,5291,3019,203409.0
2025-01-28,2025-01,HV0003,Uber,Queens,96470,586554.77,115998030,2523634.09,111814.23,2041844.34,46655.0,33269.5,5328,2135,16915.5
2025-01-28,2025-01,HV0003,Uber,Staten Island,7547,38380.46,7124808,154177.41999999998,5745.58,128786.91,317.5,480.75,609,106,237.0
2025-01-28,2025-01,HV0003,Uber,Unknown,13,78.5,13390,278.66,0.0,257.13,0.0,0.0,1,1,0.0
2025-01-29,2025-01,HV0003,Uber,Bronx,61864,263962.62,58774949,1100445.55,18184.47,954101.52,1337.5,8422.25,3075,1417,3253.5
2025-01-29,2025-01,HV0003,Uber,Brooklyn,117745,473393.94,123821656,2378360.92,79189.52,1906909.1,8116.25,31992.25,5994,3226,16582.5
2025-01-29,2025-01,HV0003,Uber,EWR,1,1.55,218,73.86,0.0,52.31,2.5,0.0,0,0,0.0
2025-01-29,2025-01,HV0003,Uber,Manhattan,185050,937966.69,217463308,5765632.36,303904.12,3793773.52,27696.25,412362.25,5116,3056,218460.0
2025-01-29,2025-01,HV0003,Uber,Queens,95548,601632.54,111894130,2534316.61,114171.28,2015408.55,51663.75,34165.5,4826,1872,17076.0
2025-01-29,2025-01,HV0003,Uber,Staten Island,7231,38727.08,6673141,150403.22,6010.21,122858.88,400.0,534.0,537,78,258.0
2025-01-29,2025-01,HV0003,Uber,Unknown,12,59.33,11721,232.73,0.0,210.83,1.25,0.0,2,0,0.0
2025-01-30,2025-01,HV0003,Uber,Bronx,70764,297394.62,71699646,1308655.22,20435.97,1148982.44,1720.0,9345.75,3744,1735,3580.5
2025-01-30,2025-01,HV0003,Uber,Brooklyn,131715,532896.76,150368311,2800732.54,89836.77,2294484.13,10642.5,35336.25,7507,4244,18334.5
2025-01-30,2025-01,HV0003,Uber,Manhattan,204580,1073816.9,251825508,6650995.29,338629.17,4417553.55,37291.25,450793.25,6515,4093,240822.0
2025-01-30,2025-01,HV0003,Uber,Queens,106024,664518.49,134536534,2912503.82,127519.39,2345849.22,54738.75,35807.5,6083,2612,17611.5
2025-01-30,2025-01,HV0003,Uber,Staten Island,8181,42125.93,7909806,170074.28,6549.58,142242.7,416.25,543.0,643,77,267.0
2025-01-30,2025-01,HV0003,Uber,Unknown,15,97.62,19464,389.65,7.220000000000001,326.1,2.5,0.0,1,1,0.0
2025-01-31,2025-01,HV0003,Uber,Bronx,80629,346051.91,83673545,1523428.42,21733.84,1352727.55,2027.5,10725.5,4527,2392,4261.5
2025-01-31,2025-01,HV0003,Uber,Brooklyn,152651,615390.35,173870395,3188139.52,100520.79,2657571.15,11041.25,41518.75,8908,5448,21531.0
2025-01-31,2025-01,HV0003,Uber,Manhattan,210701,1008609.21,249356666,6123855.72,284403.4,4231810.23,34527.5,464939.75,7520,4974,243243.0
2025-01-31,2025-01,HV0003,Uber,Queens,117850,719849.74,147987165,3080444.82,127152.72,2551232.86,54465.0,36602.5,7250,3499,18066.0
2025-01-31,2025-01,HV0003,Uber,Staten Island,9375,48639.61,9097629,192302.48,7372.31,164793.03,341.25,623.0,801,164,303.0
2025-01-31,2025-01,HV0003,Uber,Unknown,25,198.83,38305,648.46,4.0600000000000005,612.96,2.5,2.75,2,1,3.0
2025-02-01,2025-02,HV0003,Uber,Bronx,72743,338760.27,68917415,1306413.34,19370.29,1164975.23,1341.25,10888.25,4280,2180,4416.0
2025-02-01,2025-02,HV0003,Uber,Brooklyn,173343,737894.09,188333932,3538091.84,123405.26,2961938.64,7511.25,57784.75,10298,6988,29599.5
2025-02-01,2025-02,HV0003,Uber,Manhattan,226130,1052390.44,255915505,6074797.58,260836.09,4394448.22,18682.5,506484.5,8247,5756,269413.5
2025-02-01,2025-02,HV0003,Uber,Queens,113184,682232.29,130211261,2644296.0,98768.69,2291201.9,37813.75,33652.75,7361,3585,16917.0
2025-02-01,2025-02,HV0003,Uber,Staten Island,8320,47745.08,7859664,173434.57,7086.5,151200.87,277.5,834.5,745,146,402.0
2025-02-01,2025-02,HV0003,Uber,Unknown,14,82.49000000000001,16524,273.97,14.14,256.55,0.0,2.75,3,1,1.5
2025-02-02,2025-02,HV0003,Uber,Bronx,62166,287386.63,55470387,1113961.83,15233.58,959156.23,1355.0,8560.75,4083,2044,3258.0
2025-02-02,2025-02,HV0003,Uber,Brooklyn,148623,656083.53,155924174,3076216.79,96686.69,2515603.01,11605.0,44197.0,9809,6422,23155.5
2025-02-02,2025-02,HV0003,Uber,Manhattan,186758,963512.79,203406474,5103862.92,214159.87,3676307.89,32952.5,407784.25,8230,5696,218254.5
2025-02-02,2025-02,HV0003,Uber,Queens,106853,730756.1699999999,124231081,2772548.52,106423.22,2327824.65,56850.0,39103.5,7233,3706,19437.0
2025-02-02,2025-02,HV0003,Uber,Staten Island,6597,38914.01,6153675,139111.22999999998,4977.57,120317.21,385.0,491.25,711,116,210.0
2025-02-02,2025-02,HV0003,Uber,Unknown,10,77.48,11892,243.93,2.0,236.49,0.0,0.0,1,0,1.5
2025-02-03,2025-02,HV0003,Uber,Bronx,61995,264324.14,62820157,1210305.21,17664.79,1037563.68,1712.5,8300.0,3456,1467,3118.5
2025-02-03,2025-02,HV0003,Uber,Brooklyn,107520,453407.21,118356022,2333036.75,73486.41,1872509.46,11091.25,27171.5,6216,3242,14275.5
2025-02-03,2025-02,HV0003,Uber,Manhattan,158066,801811.53,180480600,4597469.93,225751.52,3169153.61,28386.25,345669.75,5247,3025,180256.5
2025-02-03,2025-02,HV0003,Uber,Queens,97783,650575.39,125107220,2722674.06,117976.06,2240809.56,58933.75,37888.25,5401,2131,19201.5
2025-02-03,2025-02,HV0003,Uber,Staten Island,7518,40080.45,7262419,160036.76,5979.01,134644.12,408.75,505.5,586,113,240.0
2025-02-03,2025-02,HV0003,Uber,Unknown,18,95.31,19936,441.98,17.39,330.45,0.0,2.75,1,1,1.5
2025-02-04,2025-02,HV0003,Uber,Bronx,63860,263972.65,65201063,1187097.16,19044.44,1028415.48,1307.5,8311.75,3347,1448,3150.0
2025-02-04,2025-02,HV0003,Uber,Brooklyn,116020,466520.84,128693506,2424182.5300000003,77956.84,1974181.71,8516.25,31873.75,6513,3376,16881.0
2025-02-04,2025-02,HV0003,Uber,Manhattan,183342,925178.79,219698102,5567042.37,289425.2,3811451.33,25512.5,406157.0,5445,3166,214776.0
2025-02-04,2025-02,HV0003,Uber,Queens,96536,583227.5700000001,117983559,2490143.79,106834.96,2064163.23,48438.75,33174.0,5285,2042,16945.5
2025-02-04,2025-02,HV0003,Uber,Staten Island,7855,40071.37,7506024,159088.66999999998,6066.12,135010.66,348.75,571.25,641,95,268.5
2025-02-04,2025-02,HV0003,Uber,Unknown,19,125.94,19368,450.88,15.77,375.67,2.5,2.75,0,0,1.5
2025-02-05,2025-02,HV0003,Uber,Bronx,65195,271151.72000000003,64488591,1233064.27,19641.65,1023788.97,1403.75,9083.5,3616,1611,3444.0
2025-02-05,2025-02,HV0003,Uber,Brooklyn,119914,482528.34,133088041,2566555.61,81118.3,2020669.06,9442.5,33237.25,6858,3603,17404.5
2025-02-05,2025-02,HV0003,Uber,Manhattan,197765,1011320.35,243010541,6221895.029999999,317386.92,4185984.92,32656.25,439171.0,6097,3705,233836.5
2025-02-05,2025-02,HV0003,Uber,Queens,98119,603179.58,121303571,2626439.02,113781.06,2123365.0300000003,50152.5,35118.25,5825,2348,17589.0
2025-02-05,2025-02,HV0003,Uber,Staten Island,8066,41371.29,7623508,166018.0,6425.02,136222.04,415.0,538.75,721,102,267.0
2025-02-05,2025-02,HV0003,Uber,Unknown,15,123.9,17591,427.25,4.99,360.26,2.5,0.0,0,0,0.0
2025-02-06,2025-02,HV0003,Uber,Bronx,66578,276668.3,64233953,1275658.61,19684.24,1052418.79,1763.75,8514.75,4047,1830,3390.0
2025-02-06,2025-02,HV0003,Uber,Brooklyn,131872,525957.6599999999,144490346,2891896.98,89763.02,2270665.41,10816.25,37128.25,7805,4358,19572.0
2025-02-06,2025-02,HV0003,Uber,Manhattan,219654,1066248.69,259072411,6781204.95,329580.92,4526391.85,37555.0,495610.25,6942,4309,262828.5
2025-02-06,2025-02,HV0003,Uber,Queens,104100,639678.39,125362197,2780123.79,115356.06,2235901.01,53162.5,35941.0,6349,2697,17740.5
2025-02-06,2025-02,HV0003,Uber,Staten Island,8361,43805.51,8010730,178768.22,6908.77,150913.26,500.0,530.25,725,136,265.5
2025-02-06,2025-02,HV0003,Uber,Unknown,10,93.34,17431,353.43,12.85,310.34000000000003,0.0,2.75,1,0,1.5
2025-02-07,2025-02,HV0003,Uber,Bronx,75951,327513.22000000003,78009190,1494247.22,21612.67,1232938.6,2167.5,10367.0,4546,2290,4114.5
2025-02-07,2025-02,HV0003,Uber,Brooklyn,146567,598629.21,167382296,3192426.29,99404.33,2515632.46,11453.75,42887.0,8841,5346,22741.5
2025-02-07,2025-02,HV0003,Uber,Manhattan,219502,1048584.1,262245653,6411478.26,286627.1,4386170.15,35050.0,491468.75,7815,5153,260442.0
2025-02-07,2025-02,HV0003,Uber,Queens,116488,730845.91,151137288,3176108.68,128818.23,2600485.62,57653.75,39023.75,7332,3472,19414.5
2025-02-07,2025-02,HV0003,Uber,Staten Island,9536,49439.21,9181541,200158.68,7728.889999999999,163430.42,472.5,634.75,918,181,322.5
2025-02-07,2025-02,HV0003,Uber,Unknown,21,129.92,28750,639.52,8.0,466.1,2.5,5.5,0,0,3.0
2025-02-08,2025-02,HV0003,Uber,Bronx,72797,328172.7,70949573,1441913.19,21712.73,1236831.65,1368.75,10690.5,5163,2687,4353.0
2025-02-08,2025-02,HV0003,Uber,Brooklyn,158362,665623.22,178568235,3626061.04,124799.84,2909033.76,7895.0,54087.5,10443,6673,28455.0
2025-02-08,2025-02,HV0003,Uber,Manhattan,231893,1036890.88,271154624,6890920.18,292057.33,4823467.46,20470.0,522732.25,9417,6251,278796.0
2025-02-08,2025-02,HV0003,Uber,Queens,107988,641030.24,126104345,2702378.27,102263.03,2272921.12,35232.5,30746.0,7986,3907,15595.5
2025-02-08,2025-02,HV0003,Uber,Staten Island,7881,45430.76,7985498,177748.35,7302.91,155772.25,343.75,749.25,751,137,364.5
2025-02-08,2025-02,HV0003,Uber,Unknown,14,71.67,12682,266.24,3.0,250.39,0.0,2.75,0,0,1.5
2025-02-09,2025-02,HV0003,Uber,Bronx,62897,291846.66,55880477,1199703.71,16826.27,1038728.8,1536.25,8203.0,4905,2556,3123.0
2025-02-09,2025-02,HV0003,Uber,Brooklyn,150545,657968.9199999999,157837720,3426280.15,105450.35,2766387.29,12145.0,45731.75,10867,7023,24120.0
2025-02-09,2025-02,HV0003,Uber,Manhattan,192288,970817.35,204906039,5581015.18,217031.66,3985251.16,34765.0,420965.5,9478,6588,225171.0
2025-02-09,2025-02,HV0003,Uber,Queens,112143,766518.66,127782900,3027581.7,116160.17,2569334.8,60425.0,39796.5,8091,4212,19786.5
2025-02-09,2025-02,HV0003,Uber,Staten Island,7274,43201.59,6991947,161493.03,5991.35,149383.2,355.0,628.25,758,151,297.0
2025-02-09,2025-02,HV0003,Uber,Unknown,10,38.97,7482,174.15999999999997,6.5,156.63,0.0,0.0,1,0,0.0
2025-02-10,2025-02,HV0003,Uber,Bronx,63931,272148.09,64807665,1253235.88,18275.26,1045842.95,1767.5,8065.0,3681,1644,2986.5
2025-02-10,2025-02,HV0003,Uber,Brooklyn,117384,493773.43,132591291,2641695.37,80916.89,2069901.8,13148.75,29375.25,7146,3810,15480.0
2025-02-10,2025-02,HV0003,Uber,Manhattan,168303,848595.59,199146810,5060694.44,238037.29,3450489.51,33221.25,367557.0,6028,3578,191967.0
2025-02-10,2025-02,HV0003,Uber,Queens,104713,689881.63,135899920,2951179.89,127077.78,2415679.72,62917.5,39968.25,6101,2508,20385.0
2025-02-10,2025-02,HV0003,Uber,Staten Island,8108,43839.37,8019242,177967.27,6904.63,147232.15,610.0,484.5,686,97,237.0
2025-02-10,2025-02,HV0003,Uber,Unknown,22,148.11,27633,581.0,53.0,499.04,7.5,3.5,2,0,3.0
2025-02-11,2025-02,HV0003,Uber,Bronx,65123,267628.89,65071656,1230227.41,19339.14,1044446.77,1540.0,8336.25,3751,1559,3202.5
2025-02-11,2025-02,HV0003,Uber,Brooklyn,120350,482017.92,133961680,2567224.18,82822.08,2073936.77,9981.25,32043.75,7322,3694,16902.0
2025-02-11,2025-02,HV0003,Uber,Manhattan,192046,945192.94,230477985,5990377.38,302750.12,4047284.68,27335.0,427319.25,6306,3722,225921.0
2025-02-11,2025-02,HV0003,Uber,Queens,98553,589575.14,119009360,2554703.59,109179.09,2095484.73,48747.5,32702.5,6068,2477,16524.0
2025-02-11,2025-02,HV0003,Uber,Staten Island,8141,41883.39,7842767,168691.63,6685.04,142810.08,452.5,524.0,754,128,243.0
2025-02-11,2025-02,HV0003,Uber,Unknown,16,117.98,22716,390.63,4.0,390.46,0.0,2.75,1,1,1.5
2025-02-12,2025-02,HV0003,Uber,Bronx,69199,286543.39,66523153,1272308.0799999998,20130.13,1073523.93,1856.25,8933.5,4058,1837,3481.5
2025-02-12,2025-02,HV0003,Uber,Brooklyn,129793,517977.22,142663552,2737512.08,87917.95,2205211.05,11446.25,34154.0,7765,4197,17991.0
2025-02-12,2025-02,HV0003,Uber,Manhattan,201403,1040105.45,240541002,6300344.67,318611.56,4281920.25,37203.75,443696.25,6550,4078,236929.5
2025-02-12,2025-02,HV0003,Uber,Queens,103256,619358.42,120594545,2598110.0300000003,109864.54,2137469.33,50858.75,32825.25,6306,2602,16281.0
2025-02-12,2025-02,HV0003,Uber,Staten Island,8358,43247.7,7849084,169870.44,6321.99,144387.29,512.5,551.25,778,121,265.5
2025-02-12,2025-02,HV0003,Uber,Unknown,12,107.23,16751,328.45,7.79,305.17,5.0,0.0,2,1,0.0
2025-02-13,2025-02,HV0003,Uber,Bronx,74780,316131.76,76921253,1469121.65,21622.67,1249703.36,2353.75,10057.75,4547,2316,3915.0
2025-02-13,2025-02,HV0003,Uber,Brooklyn,139148,570089.98,162468282,3100406.68,95497.79,2503692.05,13552.5,36998.5,8363,4769,19803.0
2025-02-13,2025-02,HV0003,Uber,Manhattan,201730,1112846.54,263156089,6897119.56,326319.02,4685120.74,47432.5,436200.25,7044,4590,235077.0
2025-02-13,2025-02,HV0003,Uber,Queens,112511,705719.25,146231417,3078223.1,128368.67,2542788.31,59926.25,36832.25,6853,2995,18432.0
2025-02-13,2025-02,HV0003,Uber,Staten Island,9388,47486.23,9192268,195720.1,7032.56,165656.66,525.0,554.5,867,142,289.5
2025-02-13,2025-02,HV0003,Uber,Unknown,10,71.63,12913,249.86,10.0,233.83,0.0,0.0,2,1,0.0
2025-02-14,2025-02,HV0003,Uber,Bronx,88060,396194.36,100266478,1974962.54,24686.11,1711978.77,2895.0,13793.25,5277,2950,5706.0
2025-02-14,2025-02,HV0003,Uber,Brooklyn,165010,685312.02,197774018,3862678.35,112059.22,3123440.16,13998.75,43347.25,9572,5932,23509.5
2025-02-14,2025-02,HV0003,Uber,Manhattan,210897,1089269.73,273289994,6995221.75,292061.87,4904728.55,41451.25,456952.75,7371,4836,245820.0
2025-02-14,2025-02,HV0003,Uber,Queens,135821,822014.57,185032530,3687563.66,144263.57,3111737.49,62088.75,43385.5,8152,4225,21889.5
2025-02-14,2025-02,HV0003,Uber,Staten Island,11197,61162.94,11676391,251214.08,8792.06,218393.26,632.5,801.0,1034,235,411.0
2025-02-14,2025-02,HV0003,Uber,Unknown,22,115.58,23904,455.47,12.49,455.41,2.5,0.0,1,1,0.0
2025-02-15,2025-02,HV0003,Uber,Bronx,76289,348183.05,70525766,1421007.26,19897.63,1208249.62,1912.5,10904.0,5156,2813,4567.5
2025-02-15,2025-02,HV0003,Uber,Brooklyn,169156,719309.21,180880913,3582942.85,122330.46,2866006.53,10778.75,51276.75,11116,7420,27781.5
2025-02-15,2025-02,HV0003,Uber,Manhattan,226634,1064726.7,249611539,6312823.48,270281.1,4446534.44,24438.75,499392.75,9594,6831,273103.5
2025-02-15,2025-02,HV0003,Uber,Queens,120490,706106.21,133215820,2815239.82,103975.76,2360638.54,40007.5,34193.5,8759,4693,17658.0
2025-02-15,2025-02,HV0003,Uber,Staten Island,8641,50361.74,8334107,186086.97,7325.37,160405.87,483.75,778.75,871,147,378.0
2025-02-15,2025-02,HV0003,Uber,Unknown,22,120.11,19316,462.58,0.0,371.61,2.5,0.0,1,0,0.0
2025-02-16,2025-02,HV0003,Uber,Bronx,62455,290350.26,54901689,1104938.71,14927.87,962005.99,1812.5,8711.25,4224,2161,3555.0
2025-02-16,2025-02,HV0003,Uber,Brooklyn,151566,653059.99,155508262,3056151.12,98895.4,2520321.05,11952.5,44481.25,10016,6604,24256.5
2025-02-16,2025-02,HV0003,Uber,Manhattan,193805,940678.27,203615538,4947545.43,219302.87,3696406.17,29487.5,425905.5,8061,5593,232149.0
2025-02-16,2025-02,HV0003,Uber,Queens,107716,694596.78,118134802,2585850.61,95390.71,2225501.56,50035.0,33146.0,7470,3650,16974.0
2025-02-16,2025-02,HV0003,Uber,Staten Island,6990,40841.98,6604744,143655.26,5577.58,129612.37,530.0,549.25,682,123,274.5
2025-02-16,2025-02,HV0003,Uber,Unknown,17,87.47,13331,431.15,0.0,392.35,5.0,2.75,1,0,1.5
2025-02-17,2025-02,HV0003,Uber,Bronx,55165,247915.06,48279442,987376.78,14057.11,829849.15,1893.75,7359.75,3293,1428,2871.0
2025-02-17,2025-02,HV0003,Uber,Brooklyn,122698,507483.4,122160277,2426505.22,76470.69,1931896.05,12982.5,29778.75,7928,4358,16104.0
2025-02-17,2025-02,HV0003,Uber,Manhattan,154221,773961.26,158747399,4093967.23,194998.21,2839883.39,35142.5,335813.0,6200,3805,178954.5
2025-02-17,2025-02,HV0003,Uber,Queens,104010,748468.4,124060131,2931075.11,120892.38,2404510.99,71758.75,41392.5,6076,2638,20751.0
2025-02-17,2025-02,HV0003,Uber,Staten Island,6679,38832.44,6330030,141818.35,4948.41,121157.53,575.0,481.5,611,88,228.0
2025-02-17,2025-02,HV0003,Uber,Unknown,14,131.54,18000,378.19,0.0,332.89,0.0,2.75,1,1,1.5
2025-02-18,2025-02,HV0003,Uber,Bronx,63424,268264.42,58347776,1178465.45,19259.17,958084.97,2135.0,8288.75,3533,1541,3268.5
2025-02-18,2025-02,HV0003,Uber,Brooklyn,119656,479738.69,125883039,2522719.93,78664.33,1959573.44,11817.5,30040.5,6816,3541,15960.0
2025-02-18,2025-02,HV0003,Uber,Manhattan,182445,866838.86,206632426,5216267.04,260611.24,3516999.97,28376.25,403934.75,6157,3589,213936.0
2025-02-18,2025-02,HV0003,Uber,Queens,103786,685965.17,124300373,2913673.2800000003,126502.08,2317140.96,66022.5,38978.5,5688,2298,19284.0
2025-02-18,2025-02,HV0003,Uber,Staten Island,7838,42039.1,7316687,165097.72,6483.860000000001,135940.04,613.75,483.0,656,106,238.5
2025-02-18,2025-02,HV0003,Uber,Unknown,21,122.91,25115,450.14,6.0,419.58,0.0,0.0,2,1,0.0
2025-02-19,2025-02,HV0003,Uber,Bronx,65324,273206.78,60457663,1205187.49,18864.31,990807.59,1822.5,8674.25,3420,1526,3321.0
2025-02-19,2025-02,HV0003,Uber,Brooklyn,124030,495687.36,130335940,2586909.7,79815.65000000001,2034261.26,10960.0,31315.5,6306,3255,16431.0
2025-02-19,2025-02,HV0003,Uber,Manhattan,196628,946308.75,229309181,5812288.18,289470.41,3912034.31,29063.75,437622.0,5444,3176,231070.5
2025-02-19,2025-02,HV0003,Uber,Queens,100436,622222.51,116767530,2636136.42,110702.78,2110265.55,53598.75,32328.25,5246,2058,15927.0
2025-02-19,2025-02,HV0003,Uber,Staten Island,7994,43405.78,7362646,167317.87,6350.25,138727.9,602.5,543.75,626,89,259.5
2025-02-19,2025-02,HV0003,Uber,Unknown,14,62.5,12230,231.08,0.0,205.66,0.0,0.0,3,1,0.0
2025-02-20,2025-02,HV0003,Uber,Bronx,70610,300724.35,67673023,1349367.25,19747.11,1095322.39,1920.0,10015.25,3619,1729,3897.0
2025-02-20,2025-02,HV0003,Uber,Brooklyn,136032,539675.34,147146599,2903367.01,88800.54,2240895.0,11757.5,35346.0,6680,3640,18903.0
2025-02-20,2025-02,HV0003,Uber,Manhattan,206431,1032841.16,248882498,6630798.35,314275.39,4348217.37,35491.25,455964.75,5912,3568,242134.5
2025-02-20,2025-02,HV0003,Uber,Queens,105767,648767.42,123486071,2811225.76,118274.72,2213954.89,55091.25,33683.0,5527,2267,16624.5
2025-02-20,2025-02,HV0003,Uber,Staten Island,8398,45069.64,7801735,177959.59,6709.2300000000005,143881.69,417.5,609.5,643,106,292.5
2025-02-20,2025-02,HV0003,Uber,Unknown,13,99.4,16179,340.89,10.38,299.14,5.0,2.75,3,1,1.5
