pickup_date,pickup_month,dispatching_base,base_name,active_vehicles,trips,year,month,month_name,weekday,weekday_num,week_start,is_weekend,is_month_start,is_month_end,holiday_name,is_federal_holiday,nyc_event,has_nyc_event,weather_code,temperature_2m_max,temperature_2m_min,temperature_avg_f,apparent_temperature_max,apparent_temperature_min,apparent_temperature_avg_f,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,has_rain,has_snow,has_precipitation
2015-01-01,2015-01,B02512,Unter,190,1132,2015,1,January,Thursday,3,2014-12-29,False,True,False,New Year's Day,True,New Year's Day,True,1,36.3,24.0,30.15,25.0,14.1,19.55,0.0,0.0,0.0,0.0,13.2,False,False,False
2015-01-01,2015-01,B02598,Hinter,870,6903,2015,1,January,Thursday,3,2014-12-29,False,True,False,New Year's Day,True,New Year's Day,True,1,36.3,24.0,30.15,25.0,14.1,19.55,0.0,0.0,0.0,0.0,13.2,False,False,False
2015-01-01,2015-01,B02617,Weiter,1228,9537,2015,1,January,Thursday,3,2014-12-29,False,True,False,New Year's Day,True,New Year's Day,True,1,36.3,24.0,30.15,25.0,14.1,19.55,0.0,0.0,0.0,0.0,13.2,False,False,False
2015-01-01,2015-01,B02682,Schmecken,945,7679,2015,1,January,Thursday,3,2014-12-29,False,True,False,New Year's Day,True,New Year's Day,True,1,36.3,24.0,30.15,25.0,14.1,19.55,0.0,0.0,0.0,0.0,13.2,False,False,False
2015-01-01,2015-01,B02764,Danach-NY,3427,29421,2015,1,January,Thursday,3,2014-12-29,False,True,False,New Year's Day,True,New Year's Day,True,1,36.3,24.0,30.15,25.0,14.1,19.55,0.0,0.0,0.0,0.0,13.2,False,False,False
2015-01-01,2015-01,B02765,Grun,225,1765,2015,1,January,Thursday,3,2014-12-29,False,True,False,New Year's Day,True,New Year's Day,True,1,36.3,24.0,30.15,25.0,14.1,19.55,0.0,0.0,0.0,0.0,13.2,False,False,False
2015-01-02,2015-01,B02512,Unter,175,875,2015,1,January,Friday,4,2014-12-29,False,False,False,,False,,False,3,41.5,27.7,34.6,32.1,20.6,26.35,0.0,0.0,0.0,0.0,12.4,False,False,False
2015-01-02,2015-01,B02598,Hinter,785,4768,2015,1,January,Friday,4,2014-12-29,False,False,False,,False,,False,3,41.5,27.7,34.6,32.1,20.6,26.35,0.0,0.0,0.0,0.0,12.4,False,False,False
2015-01-02,2015-01,B02617,Weiter,1137,7065,2015,1,January,Friday,4,2014-12-29,False,False,False,,False,,False,3,41.5,27.7,34.6,32.1,20.6,26.35,0.0,0.0,0.0,0.0,12.4,False,False,False
2015-01-02,2015-01,B02682,Schmecken,890,5506,2015,1,January,Friday,4,2014-12-29,False,False,False,,False,,False,3,41.5,27.7,34.6,32.1,20.6,26.35,0.0,0.0,0.0,0.0,12.4,False,False,False
2015-01-02,2015-01,B02764,Danach-NY,3147,19974,2015,1,January,Friday,4,2014-12-29,False,False,False,,False,,False,3,41.5,27.7,34.6,32.1,20.6,26.35,0.0,0.0,0.0,0.0,12.4,False,False,False
2015-01-02,2015-01,B02765,Grun,196,1001,2015,1,January,Friday,4,2014-12-29,False,False,False,,False,,False,3,41.5,27.7,34.6,32.1,20.6,26.35,0.0,0.0,0.0,0.0,12.4,False,False,False
2015-01-03,2015-01,B02512,Unter,173,1088,2015,1,January,Saturday,5,2014-12-29,True,False,False,,False,,False,75,44.2,26.1,35.150000000000006,39.2,19.3,29.25,0.65,0.476,1.213,10.0,9.8,True,True,True
2015-01-03,2015-01,B02598,Hinter,818,7432,2015,1,January,Saturday,5,2014-12-29,True,False,False,,False,,False,75,44.2,26.1,35.150000000000006,39.2,19.3,29.25,0.65,0.476,1.213,10.0,9.8,True,True,True
2015-01-03,2015-01,B02617,Weiter,1188,10664,2015,1,January,Saturday,5,2014-12-29,True,False,False,,False,,False,75,44.2,26.1,35.150000000000006,39.2,19.3,29.25,0.65,0.476,1.213,10.0,9.8,True,True,True
2015-01-03,2015-01,B02682,Schmecken,915,8010,2015,1,January,Saturday,5,2014-12-29,True,False,False,,False,,False,75,44.2,26.1,35.150000000000006,39.2,19.3,29.25,0.65,0.476,1.213,10.0,9.8,True,True,True
2015-01-03,2015-01,B02764,Danach-NY,3215,29729,2015,1,January,Saturday,5,2014-12-29,True,False,False,,False,,False,75,44.2,26.1,35.150000000000006,39.2,19.3,29.25,0.65,0.476,1.213,10.0,9.8,True,True,True
2015-01-03,2015-01,B02765,Grun,201,1526,2015,1,January,Saturday,5,2014-12-29,True,False,False,,False,,False,75,44.2,26.1,35.150000000000006,39.2,19.3,29.25,0.65,0.476,1.213,10.0,9.8,True,True,True
2015-01-04,2015-01,B02512,Unter,147,791,2015,1,January,Sunday,6,2014-12-29,True,False,False,,False,,False,61,56.0,43.9,49.95,53.0,39.8,46.4,0.283,0.283,0.0,13.0,13.9,True,False,True
2015-01-04,2015-01,B02598,Hinter,746,5223,2015,1,January,Sunday,6,2014-12-29,True,False,False,,False,,False,61,56.0,43.9,49.95,53.0,39.8,46.4,0.283,0.283,0.0,13.0,13.9,True,False,True
2015-01-04,2015-01,B02617,Weiter,1088,7729,2015,1,January,Sunday,6,2014-12-29,True,False,False,,False,,False,61,56.0,43.9,49.95,53.0,39.8,46.4,0.283,0.283,0.0,13.0,13.9,True,False,True
2015-01-04,2015-01,B02682,Schmecken,812,5621,2015,1,January,Sunday,6,2014-12-29,True,False,False,,False,,False,61,56.0,43.9,49.95,53.0,39.8,46.4,0.283,0.283,0.0,13.0,13.9,True,False,True
2015-01-04,2015-01,B02764,Danach-NY,2862,20441,2015,1,January,Sunday,6,2014-12-29,True,False,False,,False,,False,61,56.0,43.9,49.95,53.0,39.8,46.4,0.283,0.283,0.0,13.0,13.9,True,False,True
2015-01-04,2015-01,B02765,Grun,183,993,2015,1,January,Sunday,6,2014-12-29,True,False,False,,False,,False,61,56.0,43.9,49.95,53.0,39.8,46.4,0.283,0.283,0.0,13.0,13.9,True,False,True
2015-01-05,2015-01,B02512,Unter,194,984,2015,1,January,Monday,0,2015-01-05,False,False,False,,False,,False,3,44.8,24.8,34.8,37.1,13.5,25.3,0.0,0.0,0.0,0.0,16.6,False,False,False
2015-01-05,2015-01,B02598,Hinter,907,5798,2015,1,January,Monday,0,2015-01-05,False,False,False,,False,,False,3,44.8,24.8,34.8,37.1,13.5,25.3,0.0,0.0,0.0,0.0,16.6,False,False,False
2015-01-05,2015-01,B02617,Weiter,1218,7899,2015,1,January,Monday,0,2015-01-05,False,False,False,,False,,False,3,44.8,24.8,34.8,37.1,13.5,25.3,0.0,0.0,0.0,0.0,16.6,False,False,False
2015-01-05,2015-01,B02682,Schmecken,951,6012,2015,1,January,Monday,0,2015-01-05,False,False,False,,False,,False,3,44.8,24.8,34.8,37.1,13.5,25.3,0.0,0.0,0.0,0.0,16.6,False,False,False
2015-01-05,2015-01,B02764,Danach-NY,3387,20926,2015,1,January,Monday,0,2015-01-05,False,False,False,,False,,False,3,44.8,24.8,34.8,37.1,13.5,25.3,0.0,0.0,0.0,0.0,16.6,False,False,False
2015-01-05,2015-01,B02765,Grun,227,1133,2015,1,January,Monday,0,2015-01-05,False,False,False,,False,,False,3,44.8,24.8,34.8,37.1,13.5,25.3,0.0,0.0,0.0,0.0,16.6,False,False,False
2015-01-06,2015-01,B02512,Unter,218,1314,2015,1,January,Tuesday,1,2015-01-05,False,False,False,,False,,False,73,24.1,19.9,22.0,15.4,9.3,12.350000000000001,0.047,0.0,0.413,6.0,10.6,False,True,True
2015-01-06,2015-01,B02598,Hinter,933,6816,2015,1,January,Tuesday,1,2015-01-05,False,False,False,,False,,False,73,24.1,19.9,22.0,15.4,9.3,12.350000000000001,0.047,0.0,0.413,6.0,10.6,False,True,True
2015-01-06,2015-01,B02617,Weiter,1336,10128,2015,1,January,Tuesday,1,2015-01-05,False,False,False,,False,,False,73,24.1,19.9,22.0,15.4,9.3,12.350000000000001,0.047,0.0,0.413,6.0,10.6,False,True,True
2015-01-06,2015-01,B02682,Schmecken,1022,7491,2015,1,January,Tuesday,1,2015-01-05,False,False,False,,False,,False,73,24.1,19.9,22.0,15.4,9.3,12.350000000000001,0.047,0.0,0.413,6.0,10.6,False,True,True
2015-01-06,2015-01,B02764,Danach-NY,3473,25301,2015,1,January,Tuesday,1,2015-01-05,False,False,False,,False,,False,73,24.1,19.9,22.0,15.4,9.3,12.350000000000001,0.047,0.0,0.413,6.0,10.6,False,True,True
2015-01-06,2015-01,B02765,Grun,234,1376,2015,1,January,Tuesday,1,2015-01-05,False,False,False,,False,,False,73,24.1,19.9,22.0,15.4,9.3,12.350000000000001,0.047,0.0,0.413,6.0,10.6,False,True,True
2015-01-07,2015-01,B02512,Unter,217,1446,2015,1,January,Wednesday,2,2015-01-05,False,False,False,,False,,False,3,24.4,9.5,16.95,12.5,-4.1,4.2,0.0,0.0,0.0,0.0,18.3,False,False,False
2015-01-07,2015-01,B02598,Hinter,974,8397,2015,1,January,Wednesday,2,2015-01-05,False,False,False,,False,,False,3,24.4,9.5,16.95,12.5,-4.1,4.2,0.0,0.0,0.0,0.0,18.3,False,False,False
2015-01-07,2015-01,B02617,Weiter,1363,11528,2015,1,January,Wednesday,2,2015-01-05,False,False,False,,False,,False,3,24.4,9.5,16.95,12.5,-4.1,4.2,0.0,0.0,0.0,0.0,18.3,False,False,False
2015-01-07,2015-01,B02682,Schmecken,1039,9078,2015,1,January,Wednesday,2,2015-01-05,False,False,False,,False,,False,3,24.4,9.5,16.95,12.5,-4.1,4.2,0.0,0.0,0.0,0.0,18.3,False,False,False
2015-01-07,2015-01,B02764,Danach-NY,3603,29949,2015,1,January,Wednesday,2,2015-01-05,False,False,False,,False,,False,3,24.4,9.5,16.95,12.5,-4.1,4.2,0.0,0.0,0.0,0.0,18.3,False,False,False
2015-01-07,2015-01,B02765,Grun,248,1704,2015,1,January,Wednesday,2,2015-01-05,False,False,False,,False,,False,3,24.4,9.5,16.95,12.5,-4.1,4.2,0.0,0.0,0.0,0.0,18.3,False,False,False
2015-01-08,2015-01,B02512,Unter,238,1772,2015,1,January,Thursday,3,2015-01-05,False,False,False,,False,,False,3,21.0,7.9,14.45,10.0,-5.5,2.25,0.0,0.0,0.0,0.0,16.1,False,False,False
2015-01-08,2015-01,B02598,Hinter,1070,10050,2015,1,January,Thursday,3,2015-01-05,False,False,False,,False,,False,3,21.0,7.9,14.45,10.0,-5.5,2.25,0.0,0.0,0.0,0.0,16.1,False,False,False
2015-01-08,2015-01,B02617,Weiter,1463,13462,2015,1,January,Thursday,3,2015-01-05,False,False,False,,False,,False,3,21.0,7.9,14.45,10.0,-5.5,2.25,0.0,0.0,0.0,0.0,16.1,False,False,False
2015-01-08,2015-01,B02682,Schmecken,1135,10416,2015,1,January,Thursday,3,2015-01-05,False,False,False,,False,,False,3,21.0,7.9,14.45,10.0,-5.5,2.25,0.0,0.0,0.0,0.0,16.1,False,False,False
2015-01-08,2015-01,B02764,Danach-NY,3831,33802,2015,1,January,Thursday,3,2015-01-05,False,False,False,,False,,False,3,21.0,7.9,14.45,10.0,-5.5,2.25,0.0,0.0,0.0,0.0,16.1,False,False,False
2015-01-08,2015-01,B02765,Grun,262,1911,2015,1,January,Thursday,3,2015-01-05,False,False,False,,False,,False,3,21.0,7.9,14.45,10.0,-5.5,2.25,0.0,0.0,0.0,0.0,16.1,False,False,False
2015-01-09,2015-01,B02512,Unter,224,1560,2015,1,January,Friday,4,2015-01-05,False,False,False,,False,,False,73,32.9,16.5,24.7,20.3,6.2,13.25,0.035,0.0,0.248,4.0,15.4,False,True,True
2015-01-09,2015-01,B02598,Hinter,1070,9538,2015,1,January,Friday,4,2015-01-05,False,False,False,,False,,False,73,32.9,16.5,24.7,20.3,6.2,13.25,0.035,0.0,0.248,4.0,15.4,False,True,True
2015-01-09,2015-01,B02617,Weiter,1455,13165,2015,1,January,Friday,4,2015-01-05,False,False,False,,False,,False,73,32.9,16.5,24.7,20.3,6.2,13.25,0.035,0.0,0.248,4.0,15.4,False,True,True
2015-01-09,2015-01,B02682,Schmecken,1140,10477,2015,1,January,Friday,4,2015-01-05,False,False,False,,False,,False,73,32.9,16.5,24.7,20.3,6.2,13.25,0.035,0.0,0.248,4.0,15.4,False,True,True
2015-01-09,2015-01,B02764,Danach-NY,3820,33517,2015,1,January,Friday,4,2015-01-05,False,False,False,,False,,False,73,32.9,16.5,24.7,20.3,6.2,13.25,0.035,0.0,0.248,4.0,15.4,False,True,True
2015-01-09,2015-01,B02765,Grun,280,2039,2015,1,January,Friday,4,2015-01-05,False,False,False,,False,,False,73,32.9,16.5,24.7,20.3,6.2,13.25,0.035,0.0,0.248,4.0,15.4,False,True,True
2015-01-10,2015-01,B02512,Unter,206,1646,2015,1,January,Saturday,5,2015-01-05,True,False,False,,False,,False,0,22.7,14.3,18.5,11.7,3.7,7.699999999999999,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-10,2015-01,B02598,Hinter,949,10287,2015,1,January,Saturday,5,2015-01-05,True,False,False,,False,,False,0,22.7,14.3,18.5,11.7,3.7,7.699999999999999,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-10,2015-01,B02617,Weiter,1331,13856,2015,1,January,Saturday,5,2015-01-05,True,False,False,,False,,False,0,22.7,14.3,18.5,11.7,3.7,7.699999999999999,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-10,2015-01,B02682,Schmecken,1057,11629,2015,1,January,Saturday,5,2015-01-05,True,False,False,,False,,False,0,22.7,14.3,18.5,11.7,3.7,7.699999999999999,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-10,2015-01,B02764,Danach-NY,3558,38864,2015,1,January,Saturday,5,2015-01-05,True,False,False,,False,,False,0,22.7,14.3,18.5,11.7,3.7,7.699999999999999,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-10,2015-01,B02765,Grun,245,2202,2015,1,January,Saturday,5,2015-01-05,True,False,False,,False,,False,0,22.7,14.3,18.5,11.7,3.7,7.699999999999999,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-11,2015-01,B02512,Unter,162,1104,2015,1,January,Sunday,6,2015-01-05,True,False,False,,False,,False,3,35.3,15.7,25.5,25.6,6.6,16.1,0.0,0.0,0.0,0.0,9.3,False,False,False
2015-01-11,2015-01,B02598,Hinter,832,7176,2015,1,January,Sunday,6,2015-01-05,True,False,False,,False,,False,3,35.3,15.7,25.5,25.6,6.6,16.1,0.0,0.0,0.0,0.0,9.3,False,False,False
2015-01-11,2015-01,B02617,Weiter,1228,10932,2015,1,January,Sunday,6,2015-01-05,True,False,False,,False,,False,3,35.3,15.7,25.5,25.6,6.6,16.1,0.0,0.0,0.0,0.0,9.3,False,False,False
2015-01-11,2015-01,B02682,Schmecken,943,8461,2015,1,January,Sunday,6,2015-01-05,True,False,False,,False,,False,3,35.3,15.7,25.5,25.6,6.6,16.1,0.0,0.0,0.0,0.0,9.3,False,False,False
2015-01-11,2015-01,B02764,Danach-NY,3186,27681,2015,1,January,Sunday,6,2015-01-05,True,False,False,,False,,False,3,35.3,15.7,25.5,25.6,6.6,16.1,0.0,0.0,0.0,0.0,9.3,False,False,False
2015-01-11,2015-01,B02765,Grun,220,1672,2015,1,January,Sunday,6,2015-01-05,True,False,False,,False,,False,3,35.3,15.7,25.5,25.6,6.6,16.1,0.0,0.0,0.0,0.0,9.3,False,False,False
2015-01-12,2015-01,B02512,Unter,217,1399,2015,1,January,Monday,0,2015-01-12,False,False,False,,False,,False,61,36.2,29.4,32.8,31.1,22.1,26.6,0.488,0.488,0.0,14.0,7.8,True,False,True
2015-01-12,2015-01,B02598,Hinter,964,7915,2015,1,January,Monday,0,2015-01-12,False,False,False,,False,,False,61,36.2,29.4,32.8,31.1,22.1,26.6,0.488,0.488,0.0,14.0,7.8,True,False,True
2015-01-12,2015-01,B02617,Weiter,1323,10662,2015,1,January,Monday,0,2015-01-12,False,False,False,,False,,False,61,36.2,29.4,32.8,31.1,22.1,26.6,0.488,0.488,0.0,14.0,7.8,True,False,True
2015-01-12,2015-01,B02682,Schmecken,1082,9107,2015,1,January,Monday,0,2015-01-12,False,False,False,,False,,False,61,36.2,29.4,32.8,31.1,22.1,26.6,0.488,0.488,0.0,14.0,7.8,True,False,True
2015-01-12,2015-01,B02764,Danach-NY,3499,26852,2015,1,January,Monday,0,2015-01-12,False,False,False,,False,,False,61,36.2,29.4,32.8,31.1,22.1,26.6,0.488,0.488,0.0,14.0,7.8,True,False,True
2015-01-12,2015-01,B02765,Grun,279,1711,2015,1,January,Monday,0,2015-01-12,False,False,False,,False,,False,61,36.2,29.4,32.8,31.1,22.1,26.6,0.488,0.488,0.0,14.0,7.8,True,False,True
2015-01-13,2015-01,B02512,Unter,234,1652,2015,1,January,Tuesday,1,2015-01-12,False,False,False,,False,,False,71,34.5,17.3,25.9,28.4,8.0,18.2,0.043,0.031,0.083,3.0,12.3,True,True,True
2015-01-13,2015-01,B02598,Hinter,975,8713,2015,1,January,Tuesday,1,2015-01-12,False,False,False,,False,,False,71,34.5,17.3,25.9,28.4,8.0,18.2,0.043,0.031,0.083,3.0,12.3,True,True,True
2015-01-13,2015-01,B02617,Weiter,1342,11825,2015,1,January,Tuesday,1,2015-01-12,False,False,False,,False,,False,71,34.5,17.3,25.9,28.4,8.0,18.2,0.043,0.031,0.083,3.0,12.3,True,True,True
2015-01-13,2015-01,B02682,Schmecken,1092,9629,2015,1,January,Tuesday,1,2015-01-12,False,False,False,,False,,False,71,34.5,17.3,25.9,28.4,8.0,18.2,0.043,0.031,0.083,3.0,12.3,True,True,True
2015-01-13,2015-01,B02764,Danach-NY,3658,29983,2015,1,January,Tuesday,1,2015-01-12,False,False,False,,False,,False,71,34.5,17.3,25.9,28.4,8.0,18.2,0.043,0.031,0.083,3.0,12.3,True,True,True
2015-01-13,2015-01,B02765,Grun,258,1697,2015,1,January,Tuesday,1,2015-01-12,False,False,False,,False,,False,71,34.5,17.3,25.9,28.4,8.0,18.2,0.043,0.031,0.083,3.0,12.3,True,True,True
2015-01-14,2015-01,B02512,Unter,233,1582,2015,1,January,Wednesday,2,2015-01-12,False,False,False,,False,,False,3,31.7,16.8,24.25,23.8,6.7,15.25,0.0,0.0,0.0,0.0,8.4,False,False,False
2015-01-14,2015-01,B02598,Hinter,1030,8870,2015,1,January,Wednesday,2,2015-01-12,False,False,False,,False,,False,3,31.7,16.8,24.25,23.8,6.7,15.25,0.0,0.0,0.0,0.0,8.4,False,False,False
2015-01-14,2015-01,B02617,Weiter,1405,11965,2015,1,January,Wednesday,2,2015-01-12,False,False,False,,False,,False,3,31.7,16.8,24.25,23.8,6.7,15.25,0.0,0.0,0.0,0.0,8.4,False,False,False
2015-01-14,2015-01,B02682,Schmecken,1174,9762,2015,1,January,Wednesday,2,2015-01-12,False,False,False,,False,,False,3,31.7,16.8,24.25,23.8,6.7,15.25,0.0,0.0,0.0,0.0,8.4,False,False,False
2015-01-14,2015-01,B02764,Danach-NY,3736,29550,2015,1,January,Wednesday,2,2015-01-12,False,False,False,,False,,False,3,31.7,16.8,24.25,23.8,6.7,15.25,0.0,0.0,0.0,0.0,8.4,False,False,False
2015-01-14,2015-01,B02765,Grun,271,1600,2015,1,January,Wednesday,2,2015-01-12,False,False,False,,False,,False,3,31.7,16.8,24.25,23.8,6.7,15.25,0.0,0.0,0.0,0.0,8.4,False,False,False
2015-01-15,2015-01,B02512,Unter,237,1636,2015,1,January,Thursday,3,2015-01-12,False,False,False,,False,,False,2,34.1,22.5,28.3,24.9,15.3,20.1,0.0,0.0,0.0,0.0,8.1,False,False,False
2015-01-15,2015-01,B02598,Hinter,1068,9152,2015,1,January,Thursday,3,2015-01-12,False,False,False,,False,,False,2,34.1,22.5,28.3,24.9,15.3,20.1,0.0,0.0,0.0,0.0,8.1,False,False,False
2015-01-15,2015-01,B02617,Weiter,1457,12539,2015,1,January,Thursday,3,2015-01-12,False,False,False,,False,,False,2,34.1,22.5,28.3,24.9,15.3,20.1,0.0,0.0,0.0,0.0,8.1,False,False,False
2015-01-15,2015-01,B02682,Schmecken,1208,10391,2015,1,January,Thursday,3,2015-01-12,False,False,False,,False,,False,2,34.1,22.5,28.3,24.9,15.3,20.1,0.0,0.0,0.0,0.0,8.1,False,False,False
2015-01-15,2015-01,B02764,Danach-NY,3840,31214,2015,1,January,Thursday,3,2015-01-12,False,False,False,,False,,False,2,34.1,22.5,28.3,24.9,15.3,20.1,0.0,0.0,0.0,0.0,8.1,False,False,False
2015-01-15,2015-01,B02765,Grun,270,1797,2015,1,January,Thursday,3,2015-01-12,False,False,False,,False,,False,2,34.1,22.5,28.3,24.9,15.3,20.1,0.0,0.0,0.0,0.0,8.1,False,False,False
2015-01-16,2015-01,B02512,Unter,234,1481,2015,1,January,Friday,4,2015-01-12,False,False,False,,False,,False,3,40.5,20.8,30.65,29.1,9.2,19.15,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-01-16,2015-01,B02598,Hinter,1079,9838,2015,1,January,Friday,4,2015-01-12,False,False,False,,False,,False,3,40.5,20.8,30.65,29.1,9.2,19.15,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-01-16,2015-01,B02617,Weiter,1445,12977,2015,1,January,Friday,4,2015-01-12,False,False,False,,False,,False,3,40.5,20.8,30.65,29.1,9.2,19.15,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-01-16,2015-01,B02682,Schmecken,1250,11280,2015,1,January,Friday,4,2015-01-12,False,False,False,,False,,False,3,40.5,20.8,30.65,29.1,9.2,19.15,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-01-16,2015-01,B02764,Danach-NY,3975,34822,2015,1,January,Friday,4,2015-01-12,False,False,False,,False,,False,3,40.5,20.8,30.65,29.1,9.2,19.15,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-01-16,2015-01,B02765,Grun,290,2082,2015,1,January,Friday,4,2015-01-12,False,False,False,,False,,False,3,40.5,20.8,30.65,29.1,9.2,19.15,0.0,0.0,0.0,0.0,14.2,False,False,False
2015-01-17,2015-01,B02512,Unter,201,1281,2015,1,January,Saturday,5,2015-01-12,True,False,False,,False,,False,3,28.4,16.5,22.45,19.3,7.1,13.2,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-17,2015-01,B02598,Hinter,974,9546,2015,1,January,Saturday,5,2015-01-12,True,False,False,,False,,False,3,28.4,16.5,22.45,19.3,7.1,13.2,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-17,2015-01,B02617,Weiter,1306,12676,2015,1,January,Saturday,5,2015-01-12,True,False,False,,False,,False,3,28.4,16.5,22.45,19.3,7.1,13.2,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-17,2015-01,B02682,Schmecken,1137,11382,2015,1,January,Saturday,5,2015-01-12,True,False,False,,False,,False,3,28.4,16.5,22.45,19.3,7.1,13.2,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-17,2015-01,B02764,Danach-NY,3657,36318,2015,1,January,Saturday,5,2015-01-12,True,False,False,,False,,False,3,28.4,16.5,22.45,19.3,7.1,13.2,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-17,2015-01,B02765,Grun,252,2160,2015,1,January,Saturday,5,2015-01-12,True,False,False,,False,,False,3,28.4,16.5,22.45,19.3,7.1,13.2,0.0,0.0,0.0,0.0,10.9,False,False,False
2015-01-18,2015-01,B02512,Unter,177,1521,2015,1,January,Sunday,6,2015-01-12,True,False,False,,False,,False,63,43.4,25.8,34.6,39.4,17.8,28.6,1.343,1.343,0.0,14.0,7.0,True,False,True
2015-01-18,2015-01,B02598,Hinter,869,9443,2015,1,January,Sunday,6,2015-01-12,True,False,False,,False,,False,63,43.4,25.8,34.6,39.4,17.8,28.6,1.343,1.343,0.0,14.0,7.0,True,False,True
2015-01-18,2015-01,B02617,Weiter,1223,12879,2015,1,January,Sunday,6,2015-01-12,True,False,False,,False,,False,63,43.4,25.8,34.6,39.4,17.8,28.6,1.343,1.343,0.0,14.0,7.0,True,False,True
2015-01-18,2015-01,B02682,Schmecken,1056,11161,2015,1,January,Sunday,6,2015-01-12,True,False,False,,False,,False,63,43.4,25.8,34.6,39.4,17.8,28.6,1.343,1.343,0.0,14.0,7.0,True,False,True
2015-01-18,2015-01,B02764,Danach-NY,3290,35182,2015,1,January,Sunday,6,2015-01-12,True,False,False,,False,,False,63,43.4,25.8,34.6,39.4,17.8,28.6,1.343,1.343,0.0,14.0,7.0,True,False,True
2015-01-18,2015-01,B02765,Grun,248,2287,2015,1,January,Sunday,6,2015-01-12,True,False,False,,False,,False,63,43.4,25.8,34.6,39.4,17.8,28.6,1.343,1.343,0.0,14.0,7.0,True,False,True
2015-01-19,2015-01,B02512,Unter,168,1025,2015,1,January,Monday,0,2015-01-19,False,False,False,"Birthday of Martin Luther King, Jr.",True,,False,3,41.3,28.7,35.0,30.7,20.0,25.35,0.0,0.0,0.0,0.0,14.1,False,False,False
2015-01-19,2015-01,B02598,Hinter,706,5609,2015,1,January,Monday,0,2015-01-19,False,False,False,"Birthday of Martin Luther King, Jr.",True,,False,3,41.3,28.7,35.0,30.7,20.0,25.35,0.0,0.0,0.0,0.0,14.1,False,False,False
2015-01-19,2015-01,B02617,Weiter,992,7775,2015,1,January,Monday,0,2015-01-19,False,False,False,"Birthday of Martin Luther King, Jr.",True,,False,3,41.3,28.7,35.0,30.7,20.0,25.35,0.0,0.0,0.0,0.0,14.1,False,False,False
2015-01-19,2015-01,B02682,Schmecken,883,7028,2015,1,January,Monday,0,2015-01-19,False,False,False,"Birthday of Martin Luther King, Jr.",True,,False,3,41.3,28.7,35.0,30.7,20.0,25.35,0.0,0.0,0.0,0.0,14.1,False,False,False
2015-01-19,2015-01,B02764,Danach-NY,2958,22750,2015,1,January,Monday,0,2015-01-19,False,False,False,"Birthday of Martin Luther King, Jr.",True,,False,3,41.3,28.7,35.0,30.7,20.0,25.35,0.0,0.0,0.0,0.0,14.1,False,False,False
2015-01-19,2015-01,B02765,Grun,238,1568,2015,1,January,Monday,0,2015-01-19,False,False,False,"Birthday of Martin Luther King, Jr.",True,,False,3,41.3,28.7,35.0,30.7,20.0,25.35,0.0,0.0,0.0,0.0,14.1,False,False,False
2015-01-20,2015-01,B02512,Unter,221,1310,2015,1,January,Tuesday,1,2015-01-19,False,False,False,,False,,False,3,41.0,27.0,34.0,33.1,19.5,26.3,0.0,0.0,0.0,0.0,7.4,False,False,False
2015-01-20,2015-01,B02598,Hinter,944,7206,2015,1,January,Tuesday,1,2015-01-19,False,False,False,,False,,False,3,41.0,27.0,34.0,33.1,19.5,26.3,0.0,0.0,0.0,0.0,7.4,False,False,False
2015-01-20,2015-01,B02617,Weiter,1350,10015,2015,1,January,Tuesday,1,2015-01-19,False,False,False,,False,,False,3,41.0,27.0,34.0,33.1,19.5,26.3,0.0,0.0,0.0,0.0,7.4,False,False,False
2015-01-20,2015-01,B02682,Schmecken,1151,8496,2015,1,January,Tuesday,1,2015-01-19,False,False,False,,False,,False,3,41.0,27.0,34.0,33.1,19.5,26.3,0.0,0.0,0.0,0.0,7.4,False,False,False
2015-01-20,2015-01,B02764,Danach-NY,3654,26137,2015,1,January,Tuesday,1,2015-01-19,False,False,False,,False,,False,3,41.0,27.0,34.0,33.1,19.5,26.3,0.0,0.0,0.0,0.0,7.4,False,False,False
2015-01-20,2015-01,B02765,Grun,272,1608,2015,1,January,Tuesday,1,2015-01-19,False,False,False,,False,,False,3,41.0,27.0,34.0,33.1,19.5,26.3,0.0,0.0,0.0,0.0,7.4,False,False,False
2015-01-21,2015-01,B02512,Unter,242,1519,2015,1,January,Wednesday,2,2015-01-19,False,False,False,,False,,False,71,34.1,21.7,27.9,26.7,13.5,20.1,0.004,0.0,0.11,1.0,5.1,False,True,True
