pickup_date,pickup_month,company,borough,trips
2017-06-19,2017-06,Uber,Brooklyn,24252
2017-06-19,2017-06,Uber,Manhattan,57159
2017-06-19,2017-06,Uber,Queens,15078
2017-06-19,2017-06,Uber,Staten Island,740
2017-06-19,2017-06,Uber,Unknown,2
2017-06-20,2017-06,Uber,Bronx,6128
2017-06-20,2017-06,Uber,Brooklyn,23073
2017-06-20,2017-06,Uber,Manhattan,53350
2017-06-20,2017-06,Uber,Queens,14263
2017-06-20,2017-06,Uber,Staten Island,699
2017-06-20,2017-06,Uber,Unknown,7
2017-06-21,2017-06,Uber,Bronx,6536
2017-06-21,2017-06,Uber,Brooklyn,24836
2017-06-21,2017-06,Uber,Manhattan,58629
2017-06-21,2017-06,Uber,Queens,14065
2017-06-21,2017-06,Uber,Staten Island,724
2017-06-21,2017-06,Uber,Unknown,1
2017-06-22,2017-06,Uber,Bronx,6362
2017-06-22,2017-06,Uber,Brooklyn,23837
2017-06-22,2017-06,Uber,Manhattan,56755
2017-06-22,2017-06,Uber,Queens,13858
2017-06-22,2017-06,Uber,Staten Island,765
2017-06-22,2017-06,Uber,Unknown,4
2017-06-23,2017-06,Uber,Bronx,7742
2017-06-23,2017-06,Uber,Brooklyn,29063
2017-06-23,2017-06,Uber,Manhattan,65216
2017-06-23,2017-06,Uber,Queens,16409
2017-06-23,2017-06,Uber,Staten Island,937
2017-06-23,2017-06,Uber,Unknown,2
2017-06-24,2017-06,Uber,Bronx,8178
2017-06-24,2017-06,Uber,Brooklyn,36374
2017-06-24,2017-06,Uber,Manhattan,67410
2017-06-24,2017-06,Uber,Queens,18232
2017-06-24,2017-06,Uber,Staten Island,887
2017-06-24,2017-06,Uber,Unknown,3
2017-06-25,2017-06,Uber,Bronx,6444
2017-06-25,2017-06,Uber,Brooklyn,29493
2017-06-25,2017-06,Uber,Manhattan,50741
2017-06-25,2017-06,Uber,Queens,16418
2017-06-25,2017-06,Uber,Staten Island,614
2017-06-25,2017-06,Uber,Unknown,3
2017-06-26,2017-06,Uber,Bronx,5643
2017-06-26,2017-06,Uber,Brooklyn,20060
2017-06-26,2017-06,Uber,Manhattan,47471
2017-06-26,2017-06,Uber,Queens,13757
2017-06-26,2017-06,Uber,Staten Island,603
2017-06-26,2017-06,Uber,Unknown,1
2017-06-27,2017-06,Uber,Bronx,5996
2017-06-27,2017-06,Uber,Brooklyn,22069
2017-06-27,2017-06,Uber,Manhattan,54937
2017-06-27,2017-06,Uber,Queens,13246
2017-06-27,2017-06,Uber,Staten Island,690
2017-06-27,2017-06,Uber,Unknown,3
2017-06-28,2017-06,Uber,Bronx,5895
2017-06-28,2017-06,Uber,Brooklyn,22831
2017-06-28,2017-06,Uber,Manhattan,53871
2017-06-28,2017-06,Uber,Queens,13629
2017-06-28,2017-06,Uber,Staten Island,802
2017-06-28,2017-06,Uber,Unknown,3
2017-06-29,2017-06,Uber,Bronx,6210
2017-06-29,2017-06,Uber,Brooklyn,23380
2017-06-29,2017-06,Uber,Manhattan,54809
2017-06-29,2017-06,Uber,Queens,14276
2017-06-29,2017-06,Uber,Staten Island,740
2017-06-29,2017-06,Uber,Unknown,6
2017-06-30,2017-06,Uber,Bronx,7121
2017-06-30,2017-06,Uber,Brooklyn,26216
2017-06-30,2017-06,Uber,Manhattan,54015
2017-06-30,2017-06,Uber,Queens,15558
2017-06-30,2017-06,Uber,Staten Island,825
2017-06-30,2017-06,Uber,Unknown,5
