pickup_date,pickup_month,company,borough,trips
2017-11-08,2017-11,Uber,Manhattan,55923
2017-11-08,2017-11,Uber,Queens,13784
2017-11-08,2017-11,Uber,Staten Island,756
2017-11-08,2017-11,Uber,Unknown,2
2017-11-09,2017-11,Uber,Bronx,7789
2017-11-09,2017-11,Uber,Brooklyn,25301
2017-11-09,2017-11,Uber,Manhattan,57226
2017-11-09,2017-11,Uber,Queens,15097
2017-11-09,2017-11,Uber,Staten Island,790
2017-11-09,2017-11,Uber,Unknown,3
2017-11-10,2017-11,Uber,Bronx,9572
2017-11-10,2017-11,Uber,Brooklyn,31140
2017-11-10,2017-11,Uber,Manhattan,73695
2017-11-10,2017-11,Uber,Queens,17442
2017-11-10,2017-11,Uber,Staten Island,1025
2017-11-10,2017-11,Uber,Unknown,6
2017-11-11,2017-11,Uber,Bronx,9887
2017-11-11,2017-11,Uber,Brooklyn,35958
2017-11-11,2017-11,Uber,Manhattan,72764
2017-11-11,2017-11,Uber,Queens,18318
2017-11-11,2017-11,Uber,Staten Island,1016
2017-11-12,2017-11,Uber,Bronx,8968
2017-11-12,2017-11,Uber,Brooklyn,31202
2017-11-12,2017-11,Uber,Manhattan,60150
2017-11-12,2017-11,Uber,Queens,17496
2017-11-12,2017-11,Uber,Staten Island,793
2017-11-12,2017-11,Uber,Unknown,2
2017-11-13,2017-11,Uber,Bronx,7634
2017-11-13,2017-11,Uber,Brooklyn,24163
2017-11-13,2017-11,Uber,Manhattan,52433
2017-11-13,2017-11,Uber,Queens,15306
2017-11-13,2017-11,Uber,Staten Island,661
2017-11-13,2017-11,Uber,Unknown,6
2017-11-14,2017-11,Uber,Bronx,7528
2017-11-14,2017-11,Uber,Brooklyn,24213
2017-11-14,2017-11,Uber,Manhattan,54952
2017-11-14,2017-11,Uber,Queens,14203
2017-11-14,2017-11,Uber,Staten Island,750
2017-11-14,2017-11,Uber,Unknown,2
2017-11-15,2017-11,Uber,Bronx,8038
2017-11-15,2017-11,Uber,Brooklyn,24884
2017-11-15,2017-11,Uber,Manhattan,57813
2017-11-15,2017-11,Uber,Queens,14802
2017-11-15,2017-11,Uber,Staten Island,732
2017-11-15,2017-11,Uber,Unknown,4
2017-11-16,2017-11,Uber,Bronx,8706
2017-11-16,2017-11,Uber,Brooklyn,27315
2017-11-16,2017-11,Uber,Manhattan,62737
2017-11-16,2017-11,Uber,Queens,16430
2017-11-16,2017-11,Uber,Staten Island,862
2017-11-16,2017-11,Uber,Unknown,3
2017-11-17,2017-11,Uber,Bronx,9815
2017-11-17,2017-11,Uber,Brooklyn,30900
2017-11-17,2017-11,Uber,Manhattan,66169
2017-11-17,2017-11,Uber,Queens,18286
2017-11-17,2017-11,Uber,Staten Island,948
2017-11-17,2017-11,Uber,Unknown,3
2017-11-18,2017-11,Uber,Bronx,11162
2017-11-18,2017-11,Uber,Brooklyn,37782
2017-11-18,2017-11,Uber,Manhattan,76046
2017-11-18,2017-11,Uber,Queens,19623
2017-11-18,2017-11,Uber,Staten Island,1043
2017-11-18,2017-11,Uber,Unknown,4
2017-11-19,2017-11,Uber,Bronx,9460
2017-11-19,2017-11,Uber,Brooklyn,33840
2017-11-19,2017-11,Uber,Manhattan,60679
2017-11-19,2017-11,Uber,Queens,17785
2017-11-19,2017-11,Uber,Staten Island,804
2017-11-19,2017-11,Uber,Unknown,4
2017-11-20,2017-11,Uber,Bronx,8114
2017-11-20,2017-11,Uber,Brooklyn,23936
2017-11-20,2017-11,Uber,Manhattan,52087
2017-11-20,2017-11,Uber,Queens,14071
2017-11-20,2017-11,Uber,Staten Island,693
2017-11-20,2017-11,Uber,Unknown,2
2017-11-21,2017-11,Uber,Bronx,7837
2017-11-21,2017-11,Uber,Brooklyn,23832
2017-11-21,2017-11,Uber,Manhattan,53459
2017-11-21,2017-11,Uber,Queens,13782
2017-11-21,2017-11,Uber,Staten Island,767
2017-11-22,2017-11,Uber,Bronx,9272
2017-11-22,2017-11,Uber,Brooklyn,28453
2017-11-22,2017-11,Uber,Manhattan,54267
2017-11-22,2017-11,Uber,Queens,17128
2017-11-22,2017-11,Uber,Staten Island,1283
2017-11-22,2017-11,Uber,Unknown,3
2017-11-23,2017-11,Uber,Bronx,12093
2017-11-23,2017-11,Uber,Brooklyn,27833
2017-11-23,2017-11,Uber,Manhattan,39058
2017-11-23,2017-11,Uber,Queens,16650
2017-11-23,2017-11,Uber,Staten Island,1172
2017-11-23,2017-11,Uber,Unknown,6
2017-11-24,2017-11,Uber,Bronx,10021
2017-11-24,2017-11,Uber,Brooklyn,23201
2017-11-24,2017-11,Uber,Manhattan,40024
2017-11-24,2017-11,Uber,Queens,14087
2017-11-24,2017-11,Uber,Staten Island,812
2017-11-24,2017-11,Uber,Unknown,1
2017-11-25,2017-11,Uber,Bronx,8802
2017-11-25,2017-11,Uber,Brooklyn,25687
2017-11-25,2017-11,Uber,Manhattan,48784
2017-11-25,2017-11,Uber,Queens,16822
2017-11-25,2017-11,Uber,Staten Island,807
2017-11-25,2017-11,Uber,Unknown,6
2017-11-26,2017-11,Uber,Bronx,8565
2017-11-26,2017-11,Uber,Brooklyn,26393
2017-11-26,2017-11,Uber,Manhattan,46271
2017-11-26,2017-11,Uber,Queens,18375
2017-11-26,2017-11,Uber,Staten Island,679
2017-11-26,2017-11,Uber,Unknown,10
2017-11-27,2017-11,Uber,Bronx,7524
2017-11-27,2017-11,Uber,Brooklyn,21449
2017-11-27,2017-11,Uber,Manhattan,45137
2017-11-27,2017-11,Uber,Queens,15898
2017-11-27,2017-11,Uber,Staten Island,678
2017-11-27,2017-11,Uber,Unknown,4
2017-11-28,2017-11,Uber,Bronx,7210
2017-11-28,2017-11,Uber,Brooklyn,22151
2017-11-28,2017-11,Uber,Manhattan,49672
2017-11-28,2017-11,Uber,Queens,13562
2017-11-28,2017-11,Uber,Staten Island,610
2017-11-28,2017-11,Uber,Unknown,3
2017-11-29,2017-11,Uber,Bronx,7485
2017-11-29,2017-11,Uber,Brooklyn,23003
2017-11-29,2017-11,Uber,Manhattan,52648
2017-11-29,2017-11,Uber,Queens,13272
2017-11-29,2017-11,Uber,Staten Island,690
2017-11-29,2017-11,Uber,Unknown,2
2017-11-30,2017-11,Uber,Bronx,8391
2017-11-30,2017-11,Uber,Brooklyn,25080
2017-11-30,2017-11,Uber,Manhattan,59504
2017-11-30,2017-11,Uber,Queens,14766
2017-11-30,2017-11,Uber,Staten Island,790
