pickup_date,pickup_month,company,borough,trips
2017-09-12,2017-09,Uber,Bronx,5788
2017-09-12,2017-09,Uber,Brooklyn,21305
2017-09-12,2017-09,Uber,Manhattan,56253
2017-09-12,2017-09,Uber,Queens,12565
2017-09-12,2017-09,Uber,Staten Island,612
2017-09-12,2017-09,Uber,Unknown,1
2017-09-13,2017-09,Uber,Bronx,6086
2017-09-13,2017-09,Uber,Brooklyn,22699
2017-09-13,2017-09,Uber,Manhattan,59582
2017-09-13,2017-09,Uber,Queens,12874
2017-09-13,2017-09,Uber,Staten Island,680
2017-09-13,2017-09,Uber,Unknown,1
2017-09-14,2017-09,Uber,Bronx,6465
2017-09-14,2017-09,Uber,Brooklyn,23693
2017-09-14,2017-09,Uber,Manhattan,62806
2017-09-14,2017-09,Uber,Queens,13942
2017-09-14,2017-09,Uber,Staten Island,751
2017-09-14,2017-09,Uber,Unknown,3
2017-09-15,2017-09,Uber,Bronx,7644
2017-09-15,2017-09,Uber,Brooklyn,26693
2017-09-15,2017-09,Uber,Manhattan,60697
2017-09-15,2017-09,Uber,Queens,16080
2017-09-15,2017-09,Uber,Staten Island,885
2017-09-15,2017-09,Uber,Unknown,2
2017-09-16,2017-09,Uber,Bronx,8552
2017-09-16,2017-09,Uber,Brooklyn,33886
2017-09-16,2017-09,Uber,Manhattan,66446
2017-09-16,2017-09,Uber,Queens,17558
2017-09-16,2017-09,Uber,Staten Island,1002
2017-09-16,2017-09,Uber,Unknown,7
2017-09-17,2017-09,Uber,Bronx,8319
2017-09-17,2017-09,Uber,Brooklyn,32567
2017-09-17,2017-09,Uber,Manhattan,55541
2017-09-17,2017-09,Uber,Queens,17781
2017-09-17,2017-09,Uber,Staten Island,806
2017-09-17,2017-09,Uber,Unknown,7
2017-09-18,2017-09,Uber,Bronx,6158
2017-09-18,2017-09,Uber,Brooklyn,20759
2017-09-18,2017-09,Uber,Manhattan,43717
2017-09-18,2017-09,Uber,Queens,14017
2017-09-18,2017-09,Uber,Staten Island,702
2017-09-18,2017-09,Uber,Unknown,2
2017-09-19,2017-09,Uber,Bronx,6346
2017-09-19,2017-09,Uber,Brooklyn,21862
2017-09-19,2017-09,Uber,Manhattan,50200
2017-09-19,2017-09,Uber,Queens,12615
2017-09-19,2017-09,Uber,Staten Island,636
2017-09-19,2017-09,Uber,Unknown,1
2017-09-20,2017-09,Uber,Bronx,5955
2017-09-20,2017-09,Uber,Brooklyn,21165
2017-09-20,2017-09,Uber,Manhattan,47970
2017-09-20,2017-09,Uber,Queens,12419
2017-09-20,2017-09,Uber,Staten Island,576
2017-09-20,2017-09,Uber,Unknown,5
2017-09-21,2017-09,Uber,Bronx,5852
2017-09-21,2017-09,Uber,Brooklyn,21129
2017-09-21,2017-09,Uber,Manhattan,47937
2017-09-21,2017-09,Uber,Queens,12924
2017-09-21,2017-09,Uber,Staten Island,602
2017-09-21,2017-09,Uber,Unknown,3
2017-09-22,2017-09,Uber,Bronx,7160
2017-09-22,2017-09,Uber,Brooklyn,25012
2017-09-22,2017-09,Uber,Manhattan,54535
2017-09-22,2017-09,Uber,Queens,14675
2017-09-22,2017-09,Uber,Staten Island,803
2017-09-22,2017-09,Uber,Unknown,4
2017-09-23,2017-09,Uber,Bronx,8210
2017-09-23,2017-09,Uber,Brooklyn,33713
2017-09-23,2017-09,Uber,Manhattan,64050
2017-09-23,2017-09,Uber,Queens,17329
2017-09-23,2017-09,Uber,Staten Island,948
2017-09-23,2017-09,Uber,Unknown,3
2017-09-24,2017-09,Uber,Bronx,7549
2017-09-24,2017-09,Uber,Brooklyn,31320
2017-09-24,2017-09,Uber,Manhattan,52896
2017-09-24,2017-09,Uber,Queens,17494
2017-09-24,2017-09,Uber,Staten Island,783
2017-09-24,2017-09,Uber,Unknown,3
2017-09-25,2017-09,Uber,Bronx,5976
2017-09-25,2017-09,Uber,Brooklyn,20376
2017-09-25,2017-09,Uber,Manhattan,45236
2017-09-25,2017-09,Uber,Queens,14136
2017-09-25,2017-09,Uber,Staten Island,683
2017-09-25,2017-09,Uber,Unknown,3
2017-09-26,2017-09,Uber,Bronx,6246
2017-09-26,2017-09,Uber,Brooklyn,20806
2017-09-26,2017-09,Uber,Manhattan,49121
2017-09-26,2017-09,Uber,Queens,12514
2017-09-26,2017-09,Uber,Staten Island,637
2017-09-26,2017-09,Uber,Unknown,5
2017-09-27,2017-09,Uber,Bronx,6444
2017-09-27,2017-09,Uber,Brooklyn,21656
2017-09-27,2017-09,Uber,Manhattan,53972
2017-09-27,2017-09,Uber,Queens,12761
2017-09-27,2017-09,Uber,Staten Island,629
2017-09-27,2017-09,Uber,Unknown,1
2017-09-28,2017-09,Uber,Bronx,6530
2017-09-28,2017-09,Uber,Brooklyn,23066
2017-09-28,2017-09,Uber,Manhattan,56284
2017-09-28,2017-09,Uber,Queens,14060
2017-09-28,2017-09,Uber,Staten Island,670
2017-09-28,2017-09,Uber,Unknown,5
2017-09-29,2017-09,Uber,Bronx,7789
2017-09-29,2017-09,Uber,Brooklyn,26042
2017-09-29,2017-09,Uber,Manhattan,55758
2017-09-29,2017-09,Uber,Queens,15036
2017-09-29,2017-09,Uber,Staten Island,828
2017-09-29,2017-09,Uber,Unknown,5
2017-09-30,2017-09,Uber,Bronx,8240
2017-09-30,2017-09,Uber,Brooklyn,33258
2017-09-30,2017-09,Uber,Manhattan,62317
2017-09-30,2017-09,Uber,Queens,16303
2017-09-30,2017-09,Uber,Staten Island,897
2017-09-30,2017-09,Uber,Unknown,1
